ligand_id,role,cluster_id,row_index
1002,calibration,896,720
1007,calibration,1007,723
1017,calibration,1017,733
1037,calibration,1037,751
1039,calibration,1039,753
1042,calibration,1042,756
1043,calibration,1043,757
1050,calibration,1050,763
1069,calibration,1069,780
1079,calibration,1079,790
1097,calibration,1097,807
1101,calibration,1101,811
1133,calibration,1133,841
1142,calibration,1142,848
1143,calibration,447,849
1151,calibration,1151,854
1153,calibration,893,856
1155,calibration,1155,858
1169,calibration,1169,865
1170,calibration,1170,866
1175,calibration,754,871
1194,calibration,1194,885
1203,calibration,1203,889
1209,calibration,1209,891
1220,calibration,1142,899
1234,calibration,1234,909
1255,calibration,1255,927
1256,calibration,1256,928
1258,calibration,1258,930
1259,calibration,1258,931
1266,calibration,1266,937
1267,calibration,1267,938
1271,calibration,1271,941
1277,calibration,1277,947
1279,calibration,1279,948
1289,calibration,1289,957
1305,calibration,1305,971
1312,calibration,1312,978
1315,calibration,1312,981
1318,calibration,1312,984
1319,calibration,1319,985
1320,calibration,1320,986
1328,calibration,1328,993
1332,calibration,1332,997
1337,calibration,1337,1002
1354,calibration,1354,1018
1361,calibration,1361,1023
1375,calibration,1375,1036
1377,calibration,1377,1037
1385,calibration,1361,1044
1388,calibration,1388,1047
1394,calibration,1394,1053
1398,calibration,1398,1057
1401,calibration,1401,1059
1426,calibration,1426,1081
1432,calibration,726,1087
1433,calibration,726,1088
1434,calibration,726,1089
1435,calibration,1435,1090
1436,calibration,1436,1091
1437,calibration,28,1092
1444,calibration,1444,1099
1447,calibration,1170,1102
1448,calibration,28,1103
1450,calibration,1450,1105
1456,calibration,1456,1111
1458,calibration,1458,1113
1476,calibration,1476,1129
1480,calibration,1480,1132
1482,calibration,1482,1134
1487,calibration,1487,1139
1499,calibration,1499,1150
1505,calibration,447,1155
1512,calibration,1512,1159
1517,calibration,1517,1162
1518,calibration,28,1163
1545,calibration,1545,1184
1552,calibration,440,1191
1562,calibration,1562,1200
1568,calibration,1568,1203
1570,calibration,1570,1204
1572,calibration,1572,1206
1579,calibration,1579,1211
1580,calibration,1580,1212
1592,calibration,1592,1222
1594,calibration,1594,1224
1596,calibration,1596,1226
1601,calibration,1601,1231
1602,calibration,1602,1232
1604,calibration,1604,1233
1611,calibration,1611,1237
1619,calibration,1619,1245
1630,calibration,1630,1251
1634,calibration,1634,1255
1636,calibration,1636,1256
1650,calibration,1650,1267
1653,calibration,1653,1269
1655,calibration,1655,1271
1659,calibration,218,1274
1671,calibration,1671,1286
1675,calibration,1675,1289
1682,calibration,1682,1295
1684,calibration,1684,1297
1695,calibration,1517,1308
1718,calibration,1718,1327
1719,calibration,1719,1328
1724,calibration,1724,1333
1741,calibration,1741,1348
1744,calibration,1744,1351
1788,calibration,1788,1391
1819,calibration,1819,1419
1823,calibration,1823,1423
1825,calibration,1825,1425
1828,calibration,1828,1428
1832,calibration,1832,1430
1834,calibration,1834,1432
1873,calibration,1873,1467
1881,calibration,1881,1475
1895,calibration,1895,1485
1904,calibration,1904,1492
1911,calibration,1911,1498
1916,calibration,1916,1503
1931,calibration,1931,1513
1941,calibration,1097,1522
1946,calibration,1630,1526
1954,calibration,1675,1533
1960,calibration,1133,1539
1966,calibration,1966,1545
1981,calibration,1981,1557
2017,calibration,2017,1586
2018,calibration,2018,1587
2025,calibration,2025,1594
2031,calibration,2031,1598
2048,calibration,2048,1612
2061,calibration,2061,1618
2066,calibration,2066,1622
2079,calibration,2079,1631
2088,calibration,2088,1640
2110,calibration,1741,1655
2115,calibration,2115,1659
2130,calibration,659,1669
2152,calibration,2152,1686
2159,calibration,2159,1693
2173,calibration,142,1707
2200,calibration,1042,1726
2205,calibration,2205,1729
2206,calibration,2206,1730
2207,calibration,2207,1731
2209,calibration,1097,1733
2213,calibration,2213,1737
2215,calibration,2215,1739
2220,calibration,142,1743
2226,calibration,2226,1748
2227,calibration,2227,1749
2229,calibration,2229,1750
2244,calibration,2244,1764
2246,calibration,2246,1766
2252,calibration,2252,1772
2253,calibration,2253,1773
2254,calibration,2253,1774
2263,calibration,2263,1783
2264,calibration,2264,1784
2270,calibration,2270,1789
2273,calibration,2273,1792
2275,calibration,2275,1793
2305,calibration,2305,1817
2309,calibration,2309,1821
2316,calibration,2316,1827
2331,calibration,2331,1837
2338,calibration,2338,1844
2343,calibration,2343,1848
2344,calibration,2344,1849
2350,calibration,12,1855
2358,calibration,1562,1861
2359,calibration,1562,1862
2366,calibration,2366,1868
2371,calibration,2371,1873
2373,calibration,2373,1875
2383,calibration,2383,1881
2386,calibration,2386,1882
2388,calibration,2388,1884
2395,calibration,2395,1889
2397,calibration,2395,1891
2404,calibration,2316,1895
2410,calibration,1271,1899
2416,calibration,1271,1904
2417,calibration,2417,1905
2419,calibration,2419,1907
2421,calibration,2421,1909
2426,calibration,50,1913
2439,calibration,2395,1925
2446,calibration,1042,1932
2447,calibration,12,1933
2451,calibration,2451,1937
2462,calibration,1037,1948
2474,calibration,189,1960
2507,calibration,4,1988
2509,calibration,2509,1990
2516,calibration,2516,1994
2532,calibration,2532,2006
2569,calibration,2569,2036
2576,calibration,182,2040
2577,calibration,2577,2041
2583,calibration,2583,2044
2588,calibration,2588,2048
2615,calibration,2615,2071
2617,calibration,125,2072
2620,calibration,2620,2074
2629,calibration,2629,2080
2647,calibration,754,2093
2661,calibration,12,2101
2671,calibration,854,2111
2679,calibration,447,2115
2685,calibration,2685,2120
2689,calibration,2689,2122
2692,calibration,2692,2125
2707,calibration,2707,2138
2715,calibration,2715,2144
2725,calibration,2725,2151
2726,calibration,2386,2152
2741,calibration,854,2162
2742,calibration,2742,2163
2745,calibration,854,2166
2756,calibration,2569,2175
2760,calibration,4,2179
2766,calibration,2766,2183
2767,calibration,2767,2184
2771,calibration,2771,2188
2777,calibration,2692,2194
2787,calibration,2787,2202
2790,calibration,2790,2205
2797,calibration,2797,2212
2799,calibration,2799,2213
2801,calibration,2801,2215
2806,calibration,338,2219
2807,calibration,338,2220
2825,calibration,854,2226
2848,calibration,2848,2243
2851,calibration,2851,2246
2852,calibration,2852,2247
2868,calibration,726,2261
2873,calibration,854,2265
2877,calibration,2877,2267
2883,calibration,2883,2273
2924,calibration,1916,2308
2928,calibration,2928,2312
2931,calibration,2931,2314
2935,calibration,2935,2318
2941,calibration,2941,2323
2943,calibration,2943,2325
2947,calibration,2947,2329
2950,calibration,726,2332
2961,calibration,2961,2342
2964,calibration,2964,2345
2965,calibration,2964,2346
2967,calibration,2964,2348
2968,calibration,2968,2349
2978,calibration,2968,2355
2980,calibration,2980,2357
2995,calibration,2995,2367
2998,calibration,2998,2369
3000,calibration,3000,2370
3007,calibration,1271,2376
3018,calibration,3018,2384
3027,calibration,3027,2392
3035,calibration,2115,2398
3037,calibration,3037,2400
3041,calibration,3041,2404
3044,calibration,3044,2407
3045,calibration,3044,2408
3052,calibration,2386,2414
3061,calibration,3061,2422
3064,calibration,3064,2425
3084,calibration,3084,2443
3085,calibration,3084,2444
3095,calibration,3095,2452
3101,calibration,3101,2458
3102,calibration,3102,2459
3107,calibration,3107,2464
3111,calibration,3111,2468
3121,calibration,3121,2477
3126,calibration,182,2482
3128,calibration,3128,2484
3129,calibration,12,2485
3133,calibration,2226,2488
3136,calibration,218,2490
3137,calibration,449,2491
3140,calibration,3140,2494
3141,calibration,3141,2495
3156,calibration,659,2504
3157,calibration,659,2505
3158,calibration,659,2506
3160,calibration,659,2507
3161,calibration,659,2508
3184,calibration,3184,2527
3186,calibration,659,2529
3187,calibration,659,2530
3193,calibration,659,2535
3198,calibration,3198,2539
3209,calibration,3209,2550
3214,calibration,3214,2555
3216,calibration,3216,2557
3222,calibration,3222,2560
3239,calibration,2305,2573
3240,calibration,659,2574
3244,calibration,125,2578
3245,calibration,3245,2579
3247,calibration,3247,2581
3252,calibration,3252,2585
3263,calibration,3263,2595
3266,calibration,3266,2598
3275,calibration,1602,2606
3277,calibration,142,2608
3282,calibration,3282,2612
3301,calibration,3301,2623
3305,calibration,3305,2627
3309,calibration,125,2631
3329,calibration,3329,2648
3337,calibration,3337,2656
3343,calibration,3343,2662
3351,calibration,3351,2667
3352,calibration,3352,2668
3353,calibration,3353,2669
3368,calibration,3368,2680
3379,calibration,3379,2688
3380,calibration,659,2689
3387,calibration,3387,2695
3395,calibration,3395,2701
3400,calibration,3400,2705
3403,calibration,3403,2708
3420,calibration,3420,2724
3421,calibration,152,2725
3432,calibration,3432,2733
3433,calibration,152,2734
3447,calibration,3447,2747
3448,calibration,3448,2748
3449,calibration,3449,2749
3450,calibration,3450,2750
3453,calibration,3453,2753
3469,calibration,1398,2768
3475,calibration,3475,2774
3498,calibration,3498,2794
3500,calibration,1653,2796
3503,calibration,3503,2799
3520,calibration,3520,2815
3526,calibration,3526,2819
3530,calibration,3530,2823
3531,calibration,2206,2824
3538,calibration,182,2830
3542,calibration,338,2833
3546,calibration,3546,2837
3554,calibration,3554,2843
3560,calibration,3560,2848
3566,calibration,3387,2853
3567,calibration,1170,2854
3584,calibration,3247,2869
3595,calibration,3595,2876
3605,calibration,3605,2884
3613,calibration,3613,2891
3622,calibration,3622,2897
3630,calibration,3630,2903
3632,calibration,3632,2905
3667,calibration,3667,2929
3669,calibration,3669,2931
3673,calibration,3673,2935
3676,calibration,1398,2938
3679,calibration,3679,2941
3682,calibration,150,2944
3701,calibration,3701,2957
3703,calibration,3703,2959
3706,calibration,3706,2961
3716,calibration,3716,2968
3721,calibration,3721,2973
3723,calibration,3723,2974
3736,calibration,3736,2985
3743,calibration,3743,2992
3746,calibration,3746,2995
3754,calibration,3754,3001
3757,calibration,1133,3004
3758,calibration,3758,3005
3760,calibration,709,3007
3772,calibration,3772,3016
3773,calibration,3773,3017
3780,calibration,3780,3024
3804,calibration,3804,3046
3808,calibration,3808,3049
3817,calibration,3817,3056
3819,calibration,3819,3057
3826,calibration,3826,3063
3834,calibration,3834,3070
3835,calibration,3834,3071
3836,calibration,3836,3072
3837,calibration,3837,3073
3838,calibration,3837,3074
3840,calibration,3837,3076
3846,calibration,3846,3082
3869,calibration,3846,3104
3880,calibration,3834,3113
3891,calibration,3891,3120
3900,calibration,3900,3129
3907,calibration,3907,3136
3908,calibration,3908,3137
3922,calibration,3922,3151
3931,calibration,3931,3159
3941,calibration,3941,3168
3942,calibration,1916,3169
3943,calibration,1916,3170
3945,calibration,3945,3172
3946,calibration,1916,3173
3963,calibration,3963,3190
3968,calibration,3968,3194
3971,calibration,1209,3196
3973,calibration,3973,3198
3977,calibration,3977,3201
3980,calibration,782,3204
3982,calibration,3982,3206
4006,calibration,4006,3224
4008,calibration,659,3225
4010,calibration,4010,3227
4016,calibration,4016,3232
4024,calibration,4024,3239
4028,calibration,4028,3243
4049,calibration,4049,3260
4050,calibration,218,3261
4065,calibration,4065,3275
4074,calibration,726,3281
4075,calibration,726,3282
4086,calibration,4086,3289
4087,calibration,4087,3290
4107,calibration,726,3307
4115,calibration,4115,3315
4148,calibration,4148,3345
4150,calibration,4150,3347
4156,calibration,1209,3351
4171,calibration,4171,3362
4173,calibration,4173,3364
4187,calibration,4187,3375
4189,calibration,4187,3377
4195,calibration,4195,3383
4222,calibration,4222,3408
4240,calibration,4240,3425
4254,calibration,4254,3434
4256,calibration,4256,3435
4263,calibration,4263,3442
4273,calibration,3837,3450
4278,calibration,4278,3453
4356,calibration,4356,3512
4358,calibration,4358,3513
4368,calibration,182,3518
4405,calibration,3064,3531
4409,calibration,4409,3535
4412,calibration,4412,3537
4419,calibration,4419,3542
4421,calibration,4421,3543
4440,calibration,4440,3560
4444,calibration,3266,3564
4447,calibration,3266,3567
4480,calibration,4480,3595
4483,calibration,4483,3598
4494,calibration,2532,3601
4513,calibration,4513,3616
4534,calibration,218,3634
4535,calibration,4535,3635
4545,calibration,4545,3641
4551,calibration,4551,3646
4554,calibration,4551,3649
4557,calibration,4551,3652
4560,calibration,4551,3655
4562,calibration,4551,3657
4572,calibration,4572,3665
4604,calibration,1271,3688
4621,calibration,4621,3704
4644,calibration,4644,3719
4645,calibration,4645,3720
4687,calibration,4687,3759
4692,calibration,3111,3763
4699,calibration,4699,3768
4706,calibration,1579,3775
4735,calibration,4735,3801
4736,calibration,1133,3802
4737,calibration,1133,3803
4756,calibration,4756,3820
4771,calibration,4771,3831
4781,calibration,4781,3839
4793,calibration,4793,3849
4794,calibration,4794,3850
4798,calibration,1931,3854
4799,calibration,1931,3855
4800,calibration,4800,3856
4801,calibration,4699,3857
4807,calibration,4807,3860
4816,calibration,1931,3869
4817,calibration,659,3870
4819,calibration,4819,3872
4826,calibration,659,3874
4827,calibration,659,3875
4828,calibration,659,3876
4835,calibration,4835,3881
4837,calibration,3247,3882
4839,calibration,659,3884
4850,calibration,3140,3894
4852,calibration,3140,3896
4856,calibration,4856,3900
4879,calibration,4879,3921
4881,calibration,4881,3923
4882,calibration,4882,3924
4884,calibration,4884,3926
4887,calibration,4412,3928
4896,calibration,1579,3937
4906,calibration,4906,3947
4914,calibration,4914,3954
4925,calibration,3266,3963
4926,calibration,3266,3964
4936,calibration,4936,3969
4937,calibration,4937,3970
4969,calibration,4969,3991
4975,calibration,2206,3996
4982,calibration,3266,4002
4984,calibration,3266,4003
5005,calibration,5005,4020
5007,calibration,414,4022
5008,calibration,414,4023
5009,calibration,5009,4024
5020,calibration,659,4034
5081,calibration,5081,4085
5082,calibration,5081,4086
5083,calibration,5081,4087
5084,calibration,5081,4088
5102,calibration,218,4101
5103,calibration,218,4102
5117,calibration,12,4116
5120,calibration,5120,4118
5127,calibration,218,4125
5130,calibration,12,4128
5140,calibration,5140,4138
5142,calibration,182,4140
5156,calibration,5156,4146
5169,calibration,659,4158
5170,calibration,659,4159
5171,calibration,659,4160
5176,calibration,5176,4163
5190,calibration,5190,4177
5213,calibration,5213,4199
5215,calibration,5213,4201
5217,calibration,5213,4203
5218,calibration,5213,4204
5227,calibration,5227,4213
5244,calibration,5244,4224
5249,calibration,2692,4227
5256,calibration,12,4231
5264,calibration,218,4239
5265,calibration,5265,4240
5271,calibration,5271,4246
5272,calibration,3945,4247
5273,calibration,3945,4248
5274,calibration,3945,4249
5275,calibration,3945,4250
5284,calibration,449,4257
5286,calibration,5286,4259
5289,calibration,859,4262
5294,calibration,5294,4266
5295,calibration,5294,4267
5296,calibration,5294,4268
5297,calibration,5294,4269
5298,calibration,5294,4270
5299,calibration,5294,4271
5300,calibration,5294,4272
5301,calibration,5294,4273
5318,calibration,3754,4285
5340,calibration,2848,4291
5344,calibration,5344,4295
5368,calibration,5368,4316
5374,calibration,5374,4322
5380,calibration,5380,4328
5428,calibration,2253,4370
5429,calibration,1602,4371
5433,calibration,5433,4375
5436,calibration,5436,4377
5447,calibration,5447,4387
5453,calibration,659,4393
5456,calibration,5456,4396
5481,calibration,5481,4413
5490,calibration,414,4422
5491,calibration,414,4423
5510,calibration,5510,4438
5519,calibration,474,4446
5523,calibration,5523,4448
5524,calibration,5524,4449
5553,calibration,5553,4474
5558,calibration,5558,4478
5563,calibration,5563,4482
5572,calibration,5572,4491
5589,calibration,5589,4504
5590,calibration,5589,4505
5591,calibration,5589,4506
5592,calibration,5589,4507
5593,calibration,5589,4508
5598,calibration,5227,4511
5599,calibration,5227,4512
5600,calibration,5600,4513
5601,calibration,5227,4514
5602,calibration,5227,4515
5638,calibration,5638,4547
5639,calibration,5638,4548
5640,calibration,5638,4549
5645,calibration,3379,4554
5659,calibration,5659,4564
5665,calibration,5665,4569
5666,calibration,5666,4570
5673,calibration,4535,4577
5690,calibration,5690,4593
5692,calibration,5638,4595
5693,calibration,5638,4596
5705,calibration,5705,4606
5706,calibration,5706,4607
5708,calibration,5706,4609
5709,calibration,5706,4610
5711,calibration,5706,4612
5712,calibration,5706,4613
5713,calibration,5706,4614
5714,calibration,5706,4615
5717,calibration,5706,4618
5727,calibration,5727,4628
5728,calibration,5727,4629
5744,calibration,5744,4644
5756,calibration,5589,4654
5758,calibration,5758,4655
5760,calibration,5760,4656
5771,calibration,5771,4665
5778,calibration,447,4668
5782,calibration,5782,4672
5784,calibration,5784,4673
5787,calibration,5787,4676
5793,calibration,5793,4677
5812,calibration,182,4693
5826,calibration,4187,4706
5829,calibration,5829,4709
5833,calibration,5833,4713
5835,calibration,5833,4715
5836,calibration,5833,4716
5837,calibration,5833,4717
5870,calibration,218,4746
5871,calibration,218,4747
5877,calibration,5877,4753
5878,calibration,3743,4754
5879,calibration,3743,4755
5897,calibration,5897,4770
5899,calibration,3743,4771
5909,calibration,2931,4780
5912,calibration,2931,4782
5914,calibration,2931,4784
5928,calibration,5928,4796
5929,calibration,5928,4797
5936,calibration,5936,4803
5947,calibration,5947,4807
5951,calibration,4621,4811
5952,calibration,4621,4812
5958,calibration,5958,4815
5993,calibration,5993,4832
5994,calibration,5994,4833
6014,calibration,3804,4847
6020,calibration,6020,4853
6036,calibration,6036,4869
6042,calibration,6036,4872
6058,calibration,6058,4886
6061,calibration,6036,4889
6068,calibration,6068,4893
6069,calibration,6069,4894
6070,calibration,6069,4895
6078,calibration,6078,4903
6083,calibration,6083,4908
6092,calibration,6092,4916
6095,calibration,6095,4919
6111,calibration,6111,4934
6118,calibration,6118,4940
6119,calibration,6118,4941
6122,calibration,6122,4943
6123,calibration,6122,4944
6125,calibration,6125,4946
6134,calibration,6125,4953
6136,calibration,6125,4955
6137,calibration,6125,4956
6138,calibration,6125,4957
6139,calibration,6125,4958
6140,calibration,6125,4959
6143,calibration,6143,4961
6147,calibration,5928,4965
6149,calibration,5928,4967
6150,calibration,5928,4968
6152,calibration,5928,4970
6155,calibration,5928,4973
6156,calibration,5928,4974
6157,calibration,5928,4975
6158,calibration,5928,4976
6159,calibration,5928,4977
6160,calibration,5928,4978
6161,calibration,5928,4979
6162,calibration,5928,4980
6187,calibration,3209,4995
6199,calibration,6199,5005
6213,calibration,150,5013
6219,calibration,6219,5018
6220,calibration,6219,5019
6221,calibration,6219,5020
6223,calibration,6219,5022
6225,calibration,6219,5023
6228,calibration,6219,5026
6229,calibration,6219,5027
6230,calibration,6219,5028
6232,calibration,6219,5030
6235,calibration,658,5033
6236,calibration,658,5034
6237,calibration,6237,5035
6238,calibration,658,5036
6246,calibration,6246,5044
6247,calibration,6247,5045
6262,calibration,6262,5056
6278,calibration,6278,5071
6280,calibration,5659,5073
6281,calibration,5659,5074
6282,calibration,5659,5075
6283,calibration,5659,5076
6301,calibration,6301,5087
6303,calibration,5659,5089
6304,calibration,6304,5090
6315,calibration,6315,5099
6319,calibration,6315,5102
6326,calibration,6326,5107
6332,calibration,6332,5111
6334,calibration,6118,5113
6336,calibration,6118,5115
6337,calibration,6118,5116
6339,calibration,6118,5118
6340,calibration,6118,5119
6342,calibration,6118,5120
6344,calibration,6118,5122
6351,calibration,6118,5129
6352,calibration,6118,5130
6356,calibration,6118,5134
6358,calibration,3622,5136
6360,calibration,3622,5138
6366,calibration,6366,5144
6367,calibration,6367,5145
6368,calibration,6366,5146
6369,calibration,6369,5147
6374,calibration,6374,5152
6375,calibration,6366,5153
6377,calibration,6377,5154
6404,calibration,6404,5181
6419,calibration,6404,5196
6429,calibration,6429,5206
6431,calibration,6431,5208
6436,calibration,6436,5213
6444,calibration,2089,5221
6448,calibration,6219,5225
6464,calibration,6464,5238
6474,calibration,6474,5244
6476,calibration,3817,5245
6478,calibration,6478,5247
6487,calibration,2386,5256
6498,calibration,6498,5266
6510,calibration,3963,5276
6527,calibration,6527,5290
6531,calibration,218,5293
6547,calibration,6547,5302
6552,calibration,6552,5303
6595,calibration,6595,5332
6609,calibration,659,5346
6614,calibration,1042,5351
6616,calibration,6616,5353
6617,calibration,6616,5354
6619,calibration,6619,5356
6622,calibration,6622,5359
6643,calibration,659,5376
6645,calibration,6058,5378
6647,calibration,2386,5380
6671,calibration,3263,5403
6688,calibration,6688,5419
6699,calibration,6688,5428
6702,calibration,6702,5430
6703,calibration,6688,5431
6709,calibration,6709,5436
6712,calibration,6688,5439
6714,calibration,6688,5441
6726,calibration,6726,5452
6729,calibration,6729,5455
6730,calibration,6730,5456
6731,calibration,6730,5457
6732,calibration,6730,5458
6742,calibration,6742,5467
6743,calibration,6742,5468
6745,calibration,6745,5470
6746,calibration,6745,5471
6749,calibration,3027,5474
6774,calibration,6774,5499
6783,calibration,3027,5507
6784,calibration,3027,5508
6786,calibration,6786,5510
6791,calibration,6791,5514
6795,calibration,218,5516
6796,calibration,218,5517
6797,calibration,218,5518
6798,calibration,218,5519
6799,calibration,218,5520
6800,calibration,218,5521
6805,calibration,1911,5526
6816,calibration,6816,5529
6852,calibration,6852,5560
6862,calibration,6862,5568
6864,calibration,6862,5570
6893,calibration,3560,5589
6894,calibration,3560,5590
6904,calibration,6904,5600
6909,calibration,3329,5603
6914,calibration,6914,5608
6916,calibration,182,5610
6951,calibration,6951,5636
6959,calibration,6959,5644
6962,calibration,2928,5645
6964,calibration,2928,5647
6965,calibration,2928,5648
6968,calibration,6968,5651
6970,calibration,6970,5652
6971,calibration,6970,5653
6983,calibration,6904,5663
6984,calibration,6904,5664
6985,calibration,6904,5665
6987,calibration,1911,5667
6988,calibration,6988,5668
6989,calibration,6989,5669
6996,calibration,6996,5674
7013,calibration,7013,5690
7038,calibration,7038,5715
7039,calibration,7039,5716
7046,calibration,7046,5723
7047,calibration,7047,5724
7048,calibration,7039,5725
7055,calibration,7055,5731
7059,calibration,7059,5734
7066,calibration,7066,5740
7067,calibration,7013,5741
7077,calibration,7077,5749
7084,calibration,7084,5755
7086,calibration,1916,5757
7091,calibration,3963,5759
7109,calibration,7109,5773
7112,calibration,7112,5775
7113,calibration,7113,5776
7118,calibration,3140,5781
7119,calibration,7119,5782
7138,calibration,182,5797
7139,calibration,182,5798
7165,calibration,12,5820
7168,calibration,7168,5822
7177,calibration,7177,5830
7178,calibration,7177,5831
7201,calibration,7177,5847
7210,calibration,659,5855
7216,calibration,7216,5860
7231,calibration,4621,5868
7240,calibration,7240,5873
7254,calibration,7254,5883
7257,calibration,7257,5886
7258,calibration,7258,5887
7264,calibration,7264,5892
7309,calibration,1517,5935
7310,calibration,7310,5936
7327,calibration,7327,5949
7333,calibration,7333,5954
7335,calibration,474,5955
7337,calibration,474,5957
7338,calibration,474,5958
7349,calibration,474,5968
7373,calibration,3973,5987
7376,calibration,7376,5990
7377,calibration,7377,5991
7397,calibration,7397,6009
7407,calibration,7407,6018
7409,calibration,7409,6020
7413,calibration,7413,6024
7414,calibration,7413,6025
7442,calibration,7442,6042
7447,calibration,754,6045
7448,calibration,7448,6046
7488,calibration,7488,6079
7491,calibration,7488,6082
7492,calibration,7488,6083
7494,calibration,7488,6085
7506,calibration,7506,6093
7543,calibration,7543,6125
7556,calibration,7556,6130
7561,calibration,7561,6134
7568,calibration,7568,6141
7572,calibration,7572,6144
7573,calibration,7572,6145
7577,calibration,7577,6149
7582,calibration,7577,6154
7584,calibration,7577,6156
7585,calibration,7577,6157
7586,calibration,2018,6158
7587,calibration,7587,6159
7589,calibration,7589,6161
7600,calibration,7600,6170
7604,calibration,182,6171
7610,calibration,7610,6177
7612,calibration,7612,6179
7624,calibration,7624,6189
7625,calibration,7625,6190
7665,calibration,754,6203
7666,calibration,7666,6204
7667,calibration,6315,6205
7668,calibration,6315,6206
7669,calibration,6315,6207
7677,calibration,166,6213
7682,calibration,2692,6218
7695,calibration,3140,6230
7722,calibration,7722,6245
7736,calibration,7736,6252
7744,calibration,2801,6258
7748,calibration,7748,6261
7750,calibration,7750,6263
7754,calibration,7754,6267
7756,calibration,7756,6269
7760,calibration,7760,6273
7764,calibration,7612,6277
7774,calibration,7774,6284
7779,calibration,7376,6289
7780,calibration,7376,6290
7816,calibration,7816,6295
7847,calibration,3448,6306
7885,calibration,5787,6328
7887,calibration,7887,6330
7888,calibration,7887,6331
7890,calibration,7890,6332
7922,calibration,266,6345
7923,calibration,266,6346
7940,calibration,7940,6358
7944,calibration,7944,6362
7947,calibration,7947,6365
7955,calibration,7955,6373
7968,calibration,7968,6380
7970,calibration,7970,6382
8019,calibration,8019,6422
8020,calibration,8020,6423
8021,calibration,8020,6424
8049,calibration,8049,6440
8062,calibration,8062,6448
8079,calibration,8079,6461
8091,calibration,8091,6467
8121,calibration,8121,6483
8122,calibration,5589,6484
8133,calibration,8133,6491
8167,calibration,8167,6504
8173,calibration,8173,6507
8177,calibration,8177,6509
8200,calibration,7625,6526
8207,calibration,8207,6530
8220,calibration,166,6537
8221,calibration,166,6538
8223,calibration,8223,6539
8227,calibration,8227,6542
8253,calibration,166,6561
8270,calibration,8270,6571
8276,calibration,8276,6574
8291,calibration,1517,6582
8292,calibration,8292,6583
8293,calibration,6730,6584
8304,calibration,8304,6594
8309,calibration,182,6597
8317,calibration,8317,6599
8318,calibration,8317,6600
8319,calibration,8317,6601
8320,calibration,8320,6602
8325,calibration,8317,6607
8354,calibration,8354,6632
8375,calibration,8375,6646
8377,calibration,8375,6648
8388,calibration,8388,6655
8389,calibration,8389,6656
8436,calibration,1133,6690
8540,calibration,2532,6754
8542,calibration,8542,6755
8557,calibration,12,6759
8558,calibration,8558,6760
8570,calibration,8570,6766
8572,calibration,8572,6768
8600,calibration,8600,6795
8601,calibration,182,6796
8617,calibration,7722,6810
8618,calibration,7722,6811
8619,calibration,7722,6812
8620,calibration,7722,6813
8621,calibration,7722,6814
8622,calibration,7722,6815
8623,calibration,7722,6816
8626,calibration,8626,6819
8638,calibration,8638,6827
8639,calibration,182,6828
8640,calibration,182,6829
