ligand_id,inner_role
1345,fit
1346,fit
1348,fit
1349,fit
1352,fit
1354,fit
1355,fit
1358,fit
1360,fit
1361,fit
1362,fit
1363,fit
1365,fit
1366,fit
1367,fit
1368,fit
1369,early_stopping
1370,fit
1372,fit
1375,fit
1377,early_stopping
1379,fit
1380,early_stopping
1382,fit
1383,fit
1385,fit
1386,fit
1388,fit
1389,fit
1394,fit
1395,fit
1397,fit
1398,early_stopping
1399,fit
1404,fit
1405,fit
1406,fit
1407,fit
1408,fit
1410,fit
1412,fit
1416,fit
1418,fit
1419,fit
1420,fit
1422,fit
1423,early_stopping
1424,fit
1425,fit
1426,fit
1427,fit
1429,fit
1430,fit
1431,fit
1432,fit
1433,fit
1434,fit
1435,fit
1437,fit
1438,fit
1439,fit
1440,fit
1441,fit
1442,fit
1445,early_stopping
1446,fit
1448,fit
1449,early_stopping
1451,fit
1453,fit
1455,fit
1456,fit
1457,fit
1458,early_stopping
1461,fit
1462,fit
1463,fit
1467,fit
1468,fit
1469,fit
1474,fit
1475,fit
1476,fit
1478,fit
1480,fit
1481,fit
1482,fit
1483,fit
1484,early_stopping
1486,fit
1488,fit
1492,fit
1493,fit
1494,fit
1498,fit
1500,fit
1501,fit
1502,fit
1508,fit
1511,fit
1512,early_stopping
1513,fit
1514,fit
1516,fit
1517,fit
1518,fit
1519,fit
1523,early_stopping
1526,fit
1528,fit
1529,fit
1531,fit
1533,fit
1534,fit
1536,fit
1537,fit
1538,fit
1539,fit
1541,early_stopping
1542,fit
1543,fit
1544,fit
1545,fit
1548,early_stopping
1549,fit
1552,fit
1553,fit
1555,early_stopping
1557,fit
1558,fit
1559,fit
1561,fit
1562,fit
1563,fit
1570,fit
1572,fit
1573,fit
1578,fit
1579,fit
1580,fit
1581,fit
1582,early_stopping
1583,early_stopping
1584,fit
1586,fit
1587,fit
1589,fit
1590,early_stopping
1593,fit
1594,fit
1595,fit
1596,fit
1597,fit
1598,fit
1599,fit
1600,fit
1601,fit
1607,fit
1608,fit
1610,fit
1611,fit
1614,fit
1616,fit
1617,fit
1618,fit
1620,fit
1628,fit
1629,fit
1630,fit
1631,fit
1632,fit
1633,fit
1636,fit
1638,fit
1639,fit
1642,fit
1644,fit
1645,fit
1648,fit
1650,early_stopping
1653,fit
1655,fit
1658,fit
1659,fit
1660,fit
1661,fit
1662,fit
1665,fit
1667,fit
1668,fit
1671,fit
1676,fit
1677,fit
1678,fit
1680,fit
1682,fit
1684,fit
1685,early_stopping
1686,fit
1688,fit
1689,fit
1690,early_stopping
1692,fit
1693,fit
1694,fit
1695,fit
1702,fit
1704,fit
1705,fit
1706,fit
1707,fit
1708,fit
1710,early_stopping
1714,fit
1716,fit
1718,fit
1719,fit
1720,early_stopping
1721,fit
1722,fit
1723,fit
1724,fit
1725,fit
1726,fit
1729,fit
1730,fit
1731,fit
1734,fit
1737,fit
1738,fit
1739,fit
1740,fit
1741,fit
1743,early_stopping
1748,fit
1749,fit
1752,fit
1755,fit
1756,fit
1757,fit
1761,fit
1766,fit
1767,fit
1769,fit
1770,fit
1771,fit
1772,fit
1776,fit
1778,fit
1780,early_stopping
1781,fit
1782,fit
1783,early_stopping
1784,fit
1785,fit
1788,fit
1791,fit
1792,fit
1794,fit
1795,fit
1796,fit
1798,fit
1799,fit
1800,early_stopping
1801,fit
1807,fit
1808,early_stopping
1809,fit
1810,fit
1811,early_stopping
1812,fit
1815,fit
1817,early_stopping
1819,fit
1820,fit
1821,fit
1822,early_stopping
1824,early_stopping
1825,fit
1826,fit
1827,fit
1829,fit
1832,fit
1834,fit
1836,fit
1838,fit
1841,fit
1844,fit
1846,fit
1848,fit
1849,fit
1850,fit
1851,fit
1853,fit
1854,fit
1855,fit
1857,fit
1858,fit
1859,fit
1860,fit
1861,fit
1864,early_stopping
1867,fit
1868,early_stopping
1869,fit
1870,early_stopping
1872,fit
1873,fit
1874,fit
1875,fit
1876,fit
1877,early_stopping
1879,fit
1880,fit
1881,fit
1882,early_stopping
1887,fit
1889,fit
1891,fit
1892,fit
1894,fit
1896,fit
1897,fit
1904,fit
1905,fit
1906,fit
1907,fit
1908,fit
1910,fit
1911,fit
1913,fit
1914,fit
1922,fit
1924,early_stopping
1925,early_stopping
1929,fit
1932,fit
1933,fit
1934,fit
1936,fit
1937,fit
1938,early_stopping
1939,fit
1941,fit
1942,fit
1944,fit
1946,fit
1951,fit
1955,fit
1956,fit
1957,fit
1958,fit
1959,early_stopping
1960,fit
1961,fit
1962,early_stopping
1965,fit
1968,early_stopping
1971,fit
1972,fit
1974,fit
1975,fit
1976,fit
1978,fit
1981,fit
1982,fit
1985,fit
1987,early_stopping
1988,fit
1993,early_stopping
1994,fit
1996,fit
1997,fit
1998,fit
1999,fit
2000,fit
2002,fit
2008,fit
2009,early_stopping
2010,fit
2013,fit
2015,fit
2016,fit
2019,fit
2023,fit
2025,fit
2028,fit
2029,fit
2034,fit
2035,fit
2037,fit
2038,fit
2040,fit
2042,fit
2043,fit
2045,early_stopping
2046,fit
2047,early_stopping
2048,fit
2049,fit
2050,fit
2051,fit
2056,fit
2059,fit
2060,fit
2061,fit
2062,fit
2065,fit
2067,fit
2068,fit
2069,fit
2076,early_stopping
2078,early_stopping
2079,fit
2081,fit
2083,fit
2084,fit
2085,fit
2086,fit
2088,fit
2089,fit
2090,fit
2093,fit
2095,fit
2099,fit
2102,fit
2105,fit
2107,fit
2109,fit
2110,fit
2113,fit
2114,fit
2115,fit
2116,fit
2117,fit
2118,fit
2121,fit
2127,fit
2129,fit
2130,fit
2134,fit
2136,fit
2137,fit
2139,fit
2140,early_stopping
2142,early_stopping
2143,early_stopping
2144,fit
2145,fit
2146,fit
2147,fit
2148,fit
2149,fit
2150,fit
2152,fit
2153,fit
2154,fit
2155,fit
2156,fit
2157,early_stopping
2158,fit
2162,fit
2164,fit
2166,fit
2170,fit
2171,fit
2173,fit
2174,fit
2175,fit
2178,early_stopping
2181,fit
2182,fit
2185,fit
2186,fit
2188,fit
2189,fit
2195,fit
2197,fit
2198,fit
2199,fit
2200,early_stopping
2204,fit
2205,fit
2207,fit
2208,fit
2209,fit
2210,fit
2211,fit
2212,fit
2213,fit
2214,fit
2215,fit
2216,fit
2220,fit
2222,fit
2226,fit
2232,fit
2234,fit
2235,fit
2236,fit
2238,fit
2239,fit
2240,fit
2241,fit
2243,fit
2244,fit
2246,fit
2248,fit
2249,fit
2250,fit
2251,fit
2252,fit
2253,fit
2254,fit
2255,fit
2256,fit
2259,fit
2260,fit
2261,fit
2262,fit
2263,fit
2264,fit
2265,fit
2267,fit
2268,fit
2269,fit
2270,fit
2271,fit
2272,fit
2273,early_stopping
2276,fit
2278,fit
2279,fit
2280,fit
2281,fit
2283,early_stopping
2285,fit
2288,fit
2289,fit
2290,fit
2294,fit
2296,fit
2298,fit
2301,fit
2305,fit
2306,early_stopping
2307,fit
2308,fit
2311,fit
2312,fit
2314,fit
2316,fit
2317,fit
2318,fit
2321,fit
2322,fit
2327,fit
2328,early_stopping
2329,fit
2334,fit
2336,fit
2337,early_stopping
2339,fit
2340,fit
2341,fit
2345,fit
2346,fit
2348,fit
2351,fit
2354,fit
2358,fit
2359,fit
2361,fit
2362,fit
2365,fit
2367,early_stopping
2368,early_stopping
2369,fit
2370,early_stopping
2371,fit
2372,early_stopping
2373,fit
2377,fit
2379,fit
2380,early_stopping
2382,fit
2383,fit
2386,early_stopping
2387,early_stopping
2392,fit
2394,fit
2395,fit
2397,fit
2402,fit
2404,fit
2405,fit
2410,fit
2412,fit
2413,fit
2414,fit
2415,fit
2416,fit
2418,early_stopping
2420,fit
2421,fit
2422,fit
2426,fit
2427,fit
2428,fit
2429,fit
2430,early_stopping
2431,fit
2433,fit
2434,fit
2437,fit
2439,fit
2441,fit
2442,fit
2444,fit
2445,fit
2446,early_stopping
2449,fit
2450,fit
2452,fit
2453,fit
2454,fit
2455,fit
2456,fit
2457,fit
2458,fit
2459,fit
2460,fit
2462,fit
2465,fit
2466,fit
2467,early_stopping
2468,fit
2470,early_stopping
2472,fit
2474,fit
2475,fit
2476,fit
2477,fit
2480,fit
2482,fit
2486,early_stopping
2487,fit
2488,fit
2489,fit
2490,early_stopping
2491,early_stopping
2492,early_stopping
2497,fit
2498,fit
2499,fit
2500,fit
2503,fit
2505,fit
2507,fit
2508,fit
2509,fit
2510,fit
2511,fit
2516,fit
2518,fit
2519,fit
2521,fit
2522,fit
2524,fit
2525,fit
2526,early_stopping
2527,fit
2534,fit
2535,fit
2536,fit
2537,fit
2538,fit
2539,fit
2544,fit
2545,fit
2546,fit
2548,fit
2549,fit
2550,fit
2552,fit
2553,fit
2555,fit
2558,fit
2559,fit
2560,fit
2561,fit
2562,fit
2563,fit
2564,fit
2565,early_stopping
2566,early_stopping
2569,fit
2570,fit
2573,early_stopping
2574,fit
2576,fit
2577,fit
2578,fit
2579,fit
2581,fit
2583,fit
2590,fit
2591,early_stopping
2592,fit
2593,fit
2594,fit
2595,fit
2596,fit
2597,fit
2598,fit
2601,fit
2602,fit
2604,early_stopping
2608,fit
2609,fit
2613,fit
2614,fit
2616,early_stopping
2617,fit
2618,fit
2620,fit
2622,early_stopping
2623,fit
2630,fit
2632,fit
2633,fit
2634,fit
2635,fit
2639,fit
2641,fit
2642,fit
2647,fit
2648,fit
2649,fit
2650,fit
2651,fit
2653,fit
2654,fit
2655,fit
2657,fit
2658,fit
2659,fit
2660,fit
2662,fit
2665,fit
2666,fit
2667,early_stopping
2668,fit
2671,fit
2675,fit
2680,fit
2682,fit
2683,fit
2684,fit
2685,fit
2687,fit
2690,fit
2691,fit
2693,fit
2694,fit
2695,fit
2696,fit
2697,early_stopping
2698,fit
2702,fit
2703,fit
2705,fit
2706,fit
2707,fit
2709,early_stopping
2713,fit
2714,fit
2717,fit
2720,fit
2721,fit
2722,fit
2726,early_stopping
2728,fit
2729,fit
2730,fit
2732,fit
2735,fit
2736,fit
2741,fit
2745,fit
2754,fit
2755,fit
2756,fit
2757,fit
2758,fit
2759,fit
2760,fit
2762,fit
2767,fit
2769,early_stopping
2771,fit
2772,fit
2773,fit
2774,fit
2775,fit
2776,fit
2778,fit
2779,fit
2780,early_stopping
2784,fit
2786,fit
2787,fit
2788,fit
2789,early_stopping
2790,fit
2792,fit
2793,fit
2794,early_stopping
2797,fit
2801,fit
2804,early_stopping
2805,early_stopping
2806,fit
2807,fit
2808,fit
2809,fit
2825,fit
2830,fit
2831,fit
2832,early_stopping
2833,fit
2836,fit
2841,fit
2848,fit
2849,fit
2851,early_stopping
2852,fit
2853,fit
2854,fit
2857,fit
2858,fit
2860,fit
2861,fit
2862,fit
2863,fit
2864,early_stopping
2865,fit
2868,fit
2870,fit
2871,fit
2873,fit
2877,early_stopping
2878,fit
2879,early_stopping
2881,early_stopping
2882,fit
2883,fit
2884,fit
2887,early_stopping
2888,early_stopping
2889,early_stopping
2891,early_stopping
2894,fit
2895,fit
2896,fit
2897,fit
2898,fit
2899,fit
2901,fit
2902,fit
2903,fit
2904,fit
2905,fit
2906,fit
2907,fit
2908,fit
2909,fit
2911,fit
2912,fit
2913,fit
2916,fit
2917,fit
2918,fit
2919,fit
2920,fit
2921,fit
2922,fit
2923,early_stopping
2925,fit
2926,fit
2927,fit
2928,fit
2929,fit
2931,fit
2933,fit
2937,fit
2942,fit
2944,fit
2945,fit
2946,fit
2947,fit
2949,fit
2950,fit
2951,fit
2955,fit
2956,early_stopping
2957,fit
2958,fit
2959,fit
2961,fit
2962,fit
2963,fit
2964,early_stopping
2965,early_stopping
2966,fit
2967,early_stopping
2970,fit
2973,early_stopping
2975,early_stopping
2976,early_stopping
2981,fit
2983,fit
2987,fit
2989,fit
2990,fit
2991,fit
2992,early_stopping
2994,fit
2995,fit
2998,fit
3000,fit
3002,fit
3004,fit
3006,fit
3007,fit
3009,fit
3012,fit
3013,early_stopping
3014,fit
3015,fit
3018,fit
3019,fit
3020,fit
3021,fit
3022,fit
3026,fit
3028,fit
3032,early_stopping
3033,early_stopping
3034,fit
3035,fit
3036,early_stopping
3037,fit
3039,fit
3040,fit
3041,fit
3044,fit
3045,fit
3046,fit
3047,fit
3048,fit
3050,fit
3052,early_stopping
3056,fit
3057,fit
3059,early_stopping
3060,fit
3061,fit
3062,fit
3063,fit
3065,early_stopping
3066,fit
3068,fit
3071,fit
3073,fit
3075,fit
3076,fit
3077,fit
3078,fit
3079,fit
3080,fit
3081,fit
3082,fit
3083,fit
3084,fit
3085,fit
3086,fit
3087,fit
3088,fit
3089,fit
3090,fit
3091,early_stopping
3093,early_stopping
3094,fit
3095,fit
3096,fit
3097,fit
3098,early_stopping
3099,early_stopping
3100,fit
3101,fit
3104,fit
3105,fit
3106,fit
3107,fit
3108,fit
3110,fit
3111,fit
3113,fit
3117,early_stopping
3118,early_stopping
3119,early_stopping
3120,early_stopping
3122,early_stopping
3123,fit
3124,fit
3126,fit
3127,fit
3128,early_stopping
3133,fit
3134,fit
3135,fit
3136,fit
3137,fit
3139,fit
3141,fit
3146,fit
3149,fit
3151,fit
3152,fit
3153,fit
3154,early_stopping
3156,fit
3157,fit
3158,fit
3160,fit
3161,fit
3163,fit
3164,fit
3170,fit
3172,fit
3173,fit
3175,early_stopping
3176,fit
3177,fit
3178,fit
3180,fit
3184,fit
3185,fit
3186,fit
3187,fit
3188,fit
3189,fit
3192,fit
3193,fit
3195,early_stopping
3197,fit
3198,fit
3199,fit
3200,fit
3201,fit
3203,fit
3204,fit
3205,early_stopping
3206,fit
3207,fit
3208,fit
3209,fit
3210,fit
3211,fit
3212,fit
3213,early_stopping
3214,fit
3215,fit
3217,fit
3224,fit
3225,fit
3226,fit
3230,fit
3231,fit
3232,fit
3233,early_stopping
3234,fit
3236,fit
3237,fit
3239,fit
3240,fit
3241,fit
3242,fit
3244,fit
3246,fit
3249,fit
3250,fit
3251,early_stopping
3252,fit
3259,fit
3260,fit
3261,fit
3262,early_stopping
3263,early_stopping
3264,fit
3268,fit
3273,fit
3274,early_stopping
3276,fit
3277,fit
3279,early_stopping
3280,fit
3285,fit
3288,fit
3290,fit
3294,fit
3295,fit
3297,fit
3298,early_stopping
3299,early_stopping
3300,fit
3301,fit
3302,fit
3303,fit
3304,fit
3306,fit
3308,fit
3309,fit
3310,fit
3312,fit
3321,early_stopping
3322,early_stopping
3323,early_stopping
3324,early_stopping
3327,fit
3328,fit
3329,fit
3330,fit
3331,fit
3332,early_stopping
3335,fit
3336,fit
3337,fit
3340,fit
3343,fit
3344,fit
3345,early_stopping
3351,fit
3352,fit
3355,early_stopping
3359,fit
3361,fit
3362,fit
3364,fit
3365,fit
3366,early_stopping
3368,fit
3369,fit
3374,fit
3375,fit
3377,fit
3378,fit
3379,fit
3380,fit
3382,fit
3383,fit
3384,fit
3385,fit
3386,fit
3387,fit
3388,fit
3391,fit
3392,fit
3393,fit
3395,fit
3399,fit
3403,fit
3404,fit
3405,fit
3406,fit
3408,fit
3409,fit
3410,early_stopping
3412,fit
3414,fit
3417,fit
3418,fit
3419,fit
3421,fit
3422,fit
3425,fit
3426,fit
3428,fit
3430,fit
3431,fit
3433,fit
3434,fit
3436,fit
3443,fit
3445,early_stopping
3447,fit
3449,fit
3453,fit
3454,fit
3457,fit
3462,fit
3463,early_stopping
3464,fit
3465,fit
3467,fit
3469,early_stopping
3470,fit
3471,fit
3472,fit
3473,fit
3474,fit
3477,fit
3478,fit
3480,fit
3482,early_stopping
3484,fit
3485,fit
3486,fit
3487,fit
3489,fit
3490,early_stopping
3492,fit
3493,fit
3494,fit
3495,early_stopping
3496,fit
3497,fit
3498,fit
3500,fit
3501,fit
3503,early_stopping
3506,fit
3508,fit
3509,fit
3510,fit
3512,fit
3514,fit
3518,early_stopping
3519,fit
3521,fit
3522,fit
3523,fit
3526,fit
3527,fit
3528,fit
3529,fit
3534,fit
3535,fit
3538,fit
3540,early_stopping
3541,fit
3542,fit
3545,fit
3548,fit
3549,fit
3550,fit
3552,fit
3553,fit
3554,fit
3555,fit
3556,fit
3557,early_stopping
3559,fit
3560,fit
3561,fit
3562,fit
3563,fit
3564,fit
3566,fit
3568,fit
3569,fit
3572,fit
3573,fit
3575,fit
3576,fit
3577,fit
3578,fit
3579,fit
3580,fit
3581,fit
3582,fit
3586,fit
3590,early_stopping
3592,fit
3593,fit
3594,fit
3595,fit
3597,fit
3598,fit
3599,fit
3601,fit
3603,fit
3604,fit
3605,fit
3607,fit
3608,fit
3613,fit
3618,fit
3623,fit
3627,fit
3635,fit
3636,fit
3641,fit
3642,early_stopping
3644,fit
3645,fit
3646,fit
3647,fit
3648,fit
3649,fit
3650,early_stopping
3656,fit
3657,fit
3664,fit
3665,fit
3666,fit
3667,fit
3668,fit
3669,fit
3674,fit
3675,fit
3676,early_stopping
3677,fit
3680,fit
3682,fit
3683,fit
3684,fit
3689,fit
3690,fit
3691,fit
3692,fit
3694,early_stopping
3696,early_stopping
3699,fit
3701,fit
3704,early_stopping
3705,fit
3709,fit
3710,fit
3711,early_stopping
3714,fit
3715,fit
3716,fit
3720,fit
3721,early_stopping
3725,early_stopping
3726,fit
3729,early_stopping
3730,fit
3732,fit
3733,fit
3736,fit
3737,fit
3740,fit
3741,early_stopping
3743,fit
3747,fit
3751,early_stopping
3752,fit
3753,fit
3754,fit
3756,fit
3757,fit
3758,fit
3759,fit
3761,fit
3762,fit
3763,fit
3764,early_stopping
3765,fit
3767,fit
3768,fit
3771,fit
3774,early_stopping
3775,fit
3777,fit
3783,fit
3785,fit
3787,fit
3788,fit
3789,fit
3793,fit
3794,fit
3796,fit
3797,early_stopping
3799,fit
3800,fit
3802,fit
3804,fit
3813,fit
3814,fit
3815,fit
3816,fit
3819,fit
3820,fit
3821,fit
3822,fit
3823,fit
3826,fit
3828,fit
3829,fit
3830,fit
3836,fit
3837,fit
3838,fit
3840,fit
3847,fit
3848,fit
3853,early_stopping
3854,early_stopping
3856,fit
3858,fit
3861,fit
3870,fit
3872,fit
3874,fit
3879,fit
3884,fit
3889,fit
3890,fit
3893,fit
3896,fit
3897,fit
3898,fit
3900,fit
3901,fit
3903,fit
3904,fit
3905,fit
3906,fit
3909,fit
3910,fit
3913,fit
3914,fit
3916,fit
3917,fit
3918,fit
3919,fit
3920,fit
3921,fit
3924,fit
3925,fit
3927,fit
3928,fit
3929,fit
3930,fit
3931,fit
3932,fit
3937,fit
3938,fit
3939,fit
3941,fit
3945,fit
3948,fit
3949,fit
3950,fit
3951,fit
3956,fit
3957,fit
3958,early_stopping
3959,fit
3960,fit
3961,fit
3962,fit
3966,fit
3968,fit
3971,fit
3973,early_stopping
3976,fit
3978,fit
3980,fit
3983,fit
3985,fit
3987,fit
3990,fit
3991,fit
3993,fit
3995,fit
3997,fit
4001,early_stopping
4003,fit
4005,early_stopping
4006,early_stopping
4008,fit
4009,fit
4010,fit
4011,fit
4012,fit
4014,fit
4015,fit
4016,fit
4018,fit
4022,fit
4024,fit
4025,fit
4027,fit
4028,early_stopping
4029,fit
4031,fit
4032,fit
4033,fit
4034,fit
4035,fit
4037,fit
4038,early_stopping
4039,fit
4041,early_stopping
4043,early_stopping
4046,fit
4049,fit
4050,fit
4052,fit
4053,fit
4054,fit
4055,fit
4056,fit
4057,fit
4058,early_stopping
4059,fit
4060,fit
4062,early_stopping
4063,early_stopping
4064,early_stopping
4070,fit
4072,fit
4074,fit
4075,fit
4077,fit
4080,early_stopping
4081,early_stopping
4084,early_stopping
4085,fit
4086,fit
4087,fit
4089,fit
4091,fit
