ligand_id,inner_role
1434,fit
1436,fit
1440,fit
1441,fit
1442,fit
1444,early_stopping
1445,early_stopping
1447,early_stopping
1449,fit
1451,fit
1452,fit
1453,fit
1454,early_stopping
1455,fit
1456,early_stopping
1457,fit
1458,fit
1460,fit
1462,early_stopping
1466,fit
1468,fit
1469,early_stopping
1470,fit
1471,fit
1475,fit
1478,fit
1479,fit
1481,fit
1483,fit
1484,fit
1485,fit
1486,fit
1489,fit
1490,fit
1491,fit
1492,fit
1493,fit
1494,fit
1496,fit
1498,fit
1499,fit
1500,fit
1501,fit
1504,fit
1508,fit
1513,fit
1517,fit
1519,early_stopping
1520,fit
1522,fit
1523,fit
1526,fit
1528,fit
1530,fit
1531,fit
1532,fit
1536,fit
1537,fit
1538,fit
1545,fit
1547,fit
1549,fit
1550,fit
1551,fit
1552,fit
1553,fit
1558,fit
1560,fit
1561,fit
1562,fit
1563,fit
1567,fit
1568,fit
1570,fit
1572,fit
1577,fit
1578,fit
1580,early_stopping
1581,early_stopping
1582,fit
1583,early_stopping
1584,fit
1586,fit
1590,fit
1592,fit
1595,fit
1597,fit
1600,fit
1601,fit
1604,fit
1607,fit
1608,fit
1613,fit
1615,fit
1616,fit
1617,early_stopping
1618,fit
1620,fit
1627,fit
1628,fit
1629,fit
1630,fit
1633,fit
1634,fit
1636,fit
1638,fit
1641,fit
1642,fit
1643,fit
1644,fit
1645,fit
1646,fit
1648,fit
1651,fit
1653,early_stopping
1655,fit
1656,fit
1659,fit
1662,fit
1663,fit
1664,fit
1665,fit
1666,fit
1667,fit
1668,fit
1669,early_stopping
1670,fit
1671,fit
1672,fit
1674,fit
1678,fit
1680,early_stopping
1681,fit
1682,fit
1683,fit
1685,fit
1686,fit
1688,fit
1689,fit
1690,fit
1691,fit
1692,fit
1693,fit
1694,fit
1695,fit
1698,fit
1699,early_stopping
1700,fit
1702,early_stopping
1706,fit
1709,fit
1711,fit
1713,fit
1715,fit
1716,fit
1717,fit
1718,fit
1723,fit
1724,fit
1725,early_stopping
1726,fit
1729,fit
1730,fit
1731,fit
1733,fit
1734,fit
1736,fit
1737,fit
1738,fit
1744,fit
1749,fit
1750,fit
1752,fit
1754,fit
1756,fit
1757,fit
1758,fit
1759,fit
1761,fit
1762,fit
1763,fit
1764,fit
1766,fit
1768,fit
1769,fit
1771,fit
1774,early_stopping
1775,fit
1776,fit
1778,early_stopping
1779,fit
1781,fit
1783,early_stopping
1785,fit
1788,fit
1790,fit
1791,fit
1793,fit
1795,fit
1796,fit
1799,fit
1801,early_stopping
1802,fit
1803,early_stopping
1807,fit
1808,fit
1812,fit
1813,fit
1816,early_stopping
1819,fit
1820,fit
1821,fit
1823,fit
1825,fit
1827,fit
1829,fit
1832,fit
1833,fit
1835,fit
1837,fit
1838,fit
1839,fit
1841,fit
1846,fit
1848,fit
1849,fit
1850,fit
1851,fit
1852,fit
1853,early_stopping
1854,fit
1855,fit
1857,fit
1858,fit
1859,fit
1860,fit
1861,fit
1867,fit
1868,fit
1869,fit
1870,fit
1871,fit
1872,fit
1876,fit
1877,fit
1878,fit
1886,early_stopping
1889,fit
1890,fit
1891,fit
1892,fit
1894,fit
1896,fit
1899,fit
1900,fit
1901,fit
1903,fit
1904,fit
1905,fit
1906,fit
1907,fit
1909,fit
1910,fit
1912,fit
1913,fit
1914,fit
1915,fit
1916,fit
1917,fit
1918,fit
1919,fit
1921,fit
1924,fit
1925,fit
1926,fit
1929,fit
1931,fit
1932,fit
1933,early_stopping
1934,fit
1939,fit
1941,fit
1943,fit
1944,fit
1946,fit
1948,fit
1949,fit
1950,fit
1952,fit
1953,fit
1955,early_stopping
1956,fit
1959,fit
1960,fit
1963,early_stopping
1964,fit
1966,early_stopping
1968,fit
1970,fit
1971,fit
1974,fit
1976,fit
1978,fit
1983,fit
1985,fit
1988,fit
1989,fit
1990,fit
1993,fit
1996,early_stopping
1998,fit
1999,early_stopping
2002,fit
2006,fit
2009,fit
2010,fit
2012,fit
2013,fit
2014,fit
2015,fit
2020,fit
2021,fit
2022,fit
2023,fit
2024,fit
2025,fit
2031,fit
2032,fit
2042,fit
2043,fit
2045,fit
2047,fit
2048,fit
2049,fit
2056,fit
2059,fit
2060,fit
2061,fit
2067,fit
2068,fit
2070,fit
2075,fit
2076,fit
2078,fit
2079,fit
2080,early_stopping
2081,fit
2082,fit
2084,fit
2085,early_stopping
2086,fit
2088,fit
2090,fit
2092,fit
2093,fit
2094,fit
2095,fit
2096,fit
2105,fit
2107,fit
2108,fit
2111,fit
2113,fit
2114,fit
2115,fit
2116,fit
2118,fit
2122,fit
2126,fit
2127,early_stopping
2129,early_stopping
2134,fit
2137,fit
2139,fit
2140,fit
2142,fit
2143,fit
2144,fit
2145,fit
2146,fit
2148,early_stopping
2149,fit
2150,fit
2155,fit
2158,fit
2160,fit
2161,fit
2162,fit
2165,fit
2167,fit
2169,fit
2173,fit
2178,fit
2181,fit
2185,fit
2187,early_stopping
2188,fit
2189,fit
2190,fit
2196,early_stopping
2199,fit
2200,fit
2201,early_stopping
2204,fit
2205,fit
2206,fit
2208,fit
2209,fit
2211,fit
2213,fit
2215,fit
2216,fit
2217,fit
2219,early_stopping
2220,fit
2221,fit
2223,fit
2224,fit
2229,fit
2232,fit
2233,fit
2234,fit
2236,fit
2237,fit
2238,fit
2240,fit
2241,fit
2242,early_stopping
2243,fit
2244,fit
2245,fit
2247,early_stopping
2248,early_stopping
2250,early_stopping
2251,fit
2253,fit
2254,fit
2255,fit
2256,fit
2259,fit
2260,fit
2261,fit
2262,early_stopping
2264,fit
2271,fit
2272,fit
2275,fit
2276,early_stopping
2279,fit
2280,fit
2281,fit
2282,fit
2283,early_stopping
2288,fit
2293,fit
2295,fit
2296,early_stopping
2298,fit
2301,fit
2306,fit
2308,fit
2309,fit
2311,fit
2312,fit
2314,fit
2317,fit
2320,fit
2326,fit
2327,fit
2328,fit
2329,fit
2331,fit
2334,fit
2335,fit
2336,fit
2337,fit
2338,fit
2339,fit
2340,fit
2344,fit
2346,fit
2347,fit
2348,early_stopping
2354,fit
2355,fit
2357,early_stopping
2358,fit
2359,fit
2360,fit
2361,fit
2364,fit
2365,fit
2366,fit
2367,fit
2368,fit
2370,fit
2372,fit
2374,fit
2377,fit
2379,fit
2380,fit
2383,fit
2386,fit
2388,fit
2390,fit
2392,fit
2393,fit
2395,fit
2396,fit
2397,fit
2399,fit
2402,fit
2409,fit
2412,fit
2413,fit
2415,fit
2417,early_stopping
2418,fit
2419,fit
2420,fit
2421,fit
2422,early_stopping
2426,fit
2427,fit
2428,early_stopping
2429,early_stopping
2430,fit
2431,fit
2432,fit
2433,fit
2435,fit
2436,fit
2439,fit
2440,fit
2441,fit
2443,fit
2444,fit
2445,fit
2446,fit
2448,fit
2449,fit
2450,fit
2453,fit
2454,fit
2455,early_stopping
2457,fit
2458,fit
2459,fit
2460,fit
2461,fit
2462,fit
2463,fit
2464,fit
2465,fit
2466,fit
2467,fit
2468,fit
2469,fit
2471,fit
2472,fit
2473,fit
2476,early_stopping
2484,fit
2485,fit
2486,fit
2489,early_stopping
2490,fit
2491,fit
2492,fit
2495,fit
2496,fit
2497,fit
2499,fit
2500,fit
2501,fit
2504,fit
2505,fit
2509,fit
2510,fit
2511,fit
2518,fit
2519,early_stopping
2520,fit
2521,fit
2522,fit
2525,fit
2526,fit
2529,fit
2531,fit
2532,fit
2534,fit
2535,fit
2536,fit
2541,fit
2545,fit
2548,fit
2549,fit
2550,fit
2553,fit
2555,fit
2563,fit
2564,fit
2567,fit
2570,fit
2573,fit
2574,early_stopping
2576,fit
2577,fit
2581,fit
2585,early_stopping
2589,fit
2590,fit
2591,fit
2595,fit
2598,early_stopping
2600,fit
2603,fit
2604,fit
2607,fit
2609,fit
2611,fit
2612,fit
2613,fit
2617,fit
2618,fit
2620,fit
2621,fit
2622,early_stopping
2623,fit
2624,fit
2628,fit
2629,early_stopping
2630,fit
2639,fit
2641,fit
2642,fit
2647,fit
2651,fit
2659,fit
2662,fit
2666,fit
2667,fit
2668,fit
2670,fit
2671,fit
2674,fit
2682,fit
2683,fit
2684,fit
2685,fit
2687,fit
2692,fit
2693,fit
2697,fit
2698,early_stopping
2699,fit
2700,fit
2706,fit
2707,early_stopping
2709,early_stopping
2711,fit
2713,fit
2714,fit
2715,fit
2716,fit
2717,early_stopping
2720,fit
2722,fit
2726,fit
2728,fit
2729,fit
2730,fit
2732,fit
2735,fit
2736,fit
2741,fit
2742,fit
2745,fit
2754,fit
2755,fit
2757,fit
2758,fit
2771,fit
2772,fit
2774,early_stopping
2775,fit
2777,fit
2778,early_stopping
2780,fit
2781,fit
2784,early_stopping
2786,fit
2788,fit
2789,fit
2790,fit
2791,fit
2792,fit
2794,fit
2795,fit
2796,fit
2797,fit
2800,fit
2803,fit
2804,fit
2805,fit
2806,fit
2807,fit
2808,fit
2809,fit
2825,fit
2828,fit
2830,fit
2832,fit
2833,fit
2836,fit
2837,fit
2838,fit
2847,fit
2848,fit
2849,fit
2851,fit
2852,early_stopping
2853,fit
2855,fit
2859,fit
2861,fit
2862,fit
2863,fit
2864,fit
2865,fit
2866,fit
2868,fit
2869,fit
2870,fit
2873,fit
2877,fit
2878,fit
2879,fit
2880,fit
2881,fit
2882,early_stopping
2883,fit
2884,fit
2887,fit
2888,fit
2891,fit
2894,fit
2895,fit
2896,fit
2897,fit
2898,fit
2899,fit
2901,fit
2902,fit
2903,fit
2904,fit
2905,fit
2906,fit
2909,fit
2910,fit
2911,fit
2913,fit
2920,early_stopping
2921,early_stopping
2922,early_stopping
2924,fit
2928,fit
2929,fit
2931,fit
2932,fit
2933,fit
2934,fit
2935,fit
2937,fit
2940,fit
2941,fit
2943,fit
2944,fit
2945,fit
2947,fit
2950,fit
2952,fit
2953,fit
2954,fit
2955,fit
2956,early_stopping
2957,fit
2958,fit
2959,fit
2961,fit
2962,fit
2963,fit
2964,fit
2965,fit
2966,fit
2967,fit
2968,fit
2971,fit
2973,fit
2978,fit
2981,early_stopping
2983,fit
2988,fit
2989,fit
2992,fit
2993,fit
2994,fit
2998,fit
3002,fit
3003,fit
3004,fit
3006,early_stopping
3008,fit
3009,fit
3010,fit
3012,fit
3013,fit
3014,fit
3015,fit
3018,fit
3019,fit
3020,fit
3029,fit
3032,fit
3034,fit
3035,fit
3036,fit
3037,early_stopping
3039,fit
3040,fit
3041,fit
3042,fit
3047,fit
3049,fit
3050,fit
3052,fit
3055,fit
3059,fit
3060,fit
3063,fit
3066,fit
3067,fit
3068,fit
3073,fit
3075,early_stopping
3076,early_stopping
3077,early_stopping
3080,fit
3081,fit
3082,early_stopping
3083,fit
3084,fit
3085,fit
3086,fit
3087,fit
3088,fit
3089,fit
3090,fit
3092,fit
3093,fit
3095,fit
3096,early_stopping
3098,fit
3099,fit
3103,fit
3106,fit
3107,fit
3108,fit
3110,fit
3112,fit
3114,fit
3117,fit
3118,fit
3119,fit
3120,fit
3121,early_stopping
3122,fit
3123,early_stopping
3124,fit
3126,fit
3130,fit
3131,early_stopping
3134,fit
3136,fit
3138,fit
3139,fit
3141,fit
3146,fit
3150,fit
3154,fit
3163,fit
3164,fit
3169,fit
3170,early_stopping
3171,fit
3172,fit
3173,fit
3174,fit
3175,early_stopping
3176,fit
3177,fit
3178,fit
3179,early_stopping
3183,fit
3188,fit
3191,fit
3192,fit
3195,fit
3197,fit
3199,fit
3200,fit
3202,fit
3205,fit
3208,fit
3210,fit
3211,fit
3212,fit
3213,fit
3214,fit
3215,fit
3217,fit
3218,fit
3224,fit
3227,fit
3229,fit
3231,fit
3233,fit
3234,fit
3235,fit
3241,fit
3242,early_stopping
3244,fit
3246,fit
3247,fit
3254,fit
3255,fit
3257,fit
3262,fit
3263,fit
3264,fit
3265,fit
3267,fit
3269,fit
3272,fit
3273,early_stopping
3274,fit
3276,fit
3277,fit
3279,fit
3282,fit
3284,fit
3285,fit
3288,fit
3290,fit
3297,fit
3299,fit
3301,fit
3302,fit
3303,fit
3304,fit
3305,early_stopping
3306,fit
3309,fit
3312,fit
3314,fit
3315,fit
3316,fit
3317,fit
3318,fit
3319,fit
3321,fit
3325,fit
3326,fit
3327,fit
3328,fit
3329,fit
3330,fit
3331,fit
3332,fit
3334,fit
3335,fit
3336,fit
3337,fit
3340,fit
3342,fit
3345,fit
3346,fit
3348,fit
3352,fit
3357,fit
3358,fit
3360,fit
3362,fit
3364,fit
3365,fit
3368,fit
3369,fit
3370,fit
3374,fit
3375,fit
3376,fit
3378,fit
3379,fit
3382,fit
3383,fit
3386,fit
3387,fit
3389,early_stopping
3391,fit
3392,fit
3396,fit
3397,fit
3399,fit
3400,fit
3402,early_stopping
3404,fit
3405,fit
3406,fit
3408,fit
3409,fit
3410,fit
3412,fit
3414,fit
3415,fit
3416,fit
3417,fit
3418,fit
3420,fit
3421,fit
3422,fit
3423,fit
3424,fit
3426,fit
3430,fit
3431,fit
3432,fit
3433,fit
3438,fit
3439,fit
3440,fit
3441,fit
3443,fit
3444,fit
3445,fit
3446,fit
3447,fit
3450,fit
3451,fit
3452,fit
3453,fit
3454,early_stopping
3456,fit
3457,early_stopping
3459,early_stopping
3460,fit
3461,fit
3462,fit
3463,fit
3464,fit
3465,fit
3466,fit
3468,fit
3469,fit
3470,fit
3471,fit
3474,fit
3477,fit
3478,fit
3479,fit
3480,fit
3483,fit
3484,fit
3486,fit
3487,fit
3489,fit
3490,fit
3493,fit
3494,early_stopping
3496,fit
3498,fit
3500,early_stopping
3504,fit
3505,fit
3506,fit
3509,fit
3511,fit
3512,early_stopping
3514,fit
3516,fit
3520,fit
3522,fit
3524,fit
3528,fit
3529,fit
3531,fit
3532,fit
3535,fit
3536,fit
3537,early_stopping
3538,fit
3540,fit
3542,fit
3543,fit
3544,early_stopping
3545,fit
3546,fit
3549,fit
3554,fit
3557,fit
3558,fit
3559,fit
3560,fit
3561,fit
3562,fit
3566,fit
3567,early_stopping
3570,fit
3574,fit
3577,fit
3578,fit
3579,fit
3581,fit
3582,fit
3584,fit
3586,fit
3590,early_stopping
3593,fit
3594,fit
3595,fit
3596,fit
3597,fit
3598,fit
3599,fit
3601,early_stopping
3605,fit
3607,fit
3612,fit
3623,fit
3624,fit
3628,fit
3629,fit
3631,fit
3636,fit
3639,fit
3641,fit
3642,fit
3643,fit
3645,fit
3647,fit
3650,fit
3656,fit
3657,fit
3660,fit
3661,fit
3662,fit
3665,fit
3666,fit
3667,fit
3668,fit
3669,fit
3672,early_stopping
3674,early_stopping
3675,fit
3676,fit
3677,fit
3680,fit
3681,fit
3682,fit
3683,fit
3684,fit
3686,fit
3689,fit
3691,early_stopping
3692,early_stopping
3693,fit
3696,fit
3697,fit
3698,fit
3701,fit
3702,fit
3703,fit
3704,early_stopping
3709,fit
3711,fit
3712,fit
3713,fit
3714,fit
3716,fit
3717,early_stopping
3720,fit
3721,early_stopping
3723,fit
3724,fit
3727,fit
3728,fit
3731,early_stopping
3733,fit
3735,fit
3737,fit
3738,fit
3739,fit
3740,fit
3742,fit
3743,fit
3744,fit
3745,fit
3746,fit
3747,fit
3748,fit
3751,fit
3752,fit
3754,fit
3757,fit
3758,fit
3759,fit
3763,fit
3764,fit
3765,fit
3771,fit
3772,fit
3773,fit
3774,fit
3775,fit
3776,fit
3780,fit
3781,fit
3785,fit
3790,fit
3792,fit
3793,fit
3796,fit
3797,fit
3800,fit
3802,early_stopping
3803,fit
3804,fit
3805,early_stopping
3807,fit
3808,early_stopping
3809,fit
3811,early_stopping
3814,fit
3816,early_stopping
3819,fit
3821,fit
3822,fit
3823,fit
3824,fit
3826,fit
3827,early_stopping
3837,fit
3838,fit
3840,fit
3841,fit
3842,fit
3843,fit
3844,fit
3845,fit
3847,fit
3848,fit
3849,fit
3850,fit
3851,fit
3856,fit
3857,early_stopping
3858,fit
3859,fit
3861,fit
3862,fit
3863,fit
3864,fit
3865,fit
3866,fit
3867,fit
3868,fit
3870,early_stopping
3872,early_stopping
3873,fit
3874,fit
3875,early_stopping
3878,fit
3879,fit
3883,fit
3884,fit
3885,fit
3886,fit
3889,fit
3893,fit
3894,fit
3895,fit
3897,fit
3899,fit
3900,early_stopping
3902,fit
3903,fit
3904,fit
3908,fit
3909,fit
3911,fit
3913,fit
3914,early_stopping
3915,fit
3916,fit
3919,fit
3920,fit
3921,fit
3924,early_stopping
3925,fit
3926,fit
3927,fit
3928,fit
3929,early_stopping
3930,fit
3932,fit
3934,fit
3936,fit
3937,fit
3938,fit
3939,early_stopping
3942,fit
3943,fit
3946,fit
3948,fit
3949,fit
3951,early_stopping
3952,fit
3953,fit
3954,fit
3955,fit
3957,fit
3958,early_stopping
3959,fit
3960,fit
3961,fit
3962,early_stopping
3966,fit
3968,fit
3970,fit
3972,fit
3977,fit
3978,early_stopping
3980,fit
3985,fit
3987,fit
3991,fit
3994,early_stopping
3995,fit
3996,fit
3997,fit
4003,early_stopping
4004,fit
4006,fit
4010,fit
4011,fit
4012,fit
4014,early_stopping
4016,fit
4017,fit
4019,fit
4020,fit
4023,fit
4025,fit
4027,early_stopping
4028,fit
4029,fit
4030,fit
4031,fit
4035,fit
4036,fit
4038,fit
4041,fit
4043,fit
4045,fit
4047,fit
4049,fit
4050,fit
4052,fit
4054,fit
4055,early_stopping
4056,fit
4057,fit
4061,fit
4062,fit
4063,fit
4064,fit
4066,fit
4068,fit
4073,fit
4074,fit
4075,fit
4077,fit
4080,fit
4081,fit
4084,fit
4085,fit
4086,fit
4087,fit
4088,fit
4089,fit
4093,fit
4094,fit
4095,fit
4096,fit
4097,fit
4099,fit
4102,fit
4103,fit
4104,fit
4105,fit
4106,fit
4107,fit
4108,fit
4110,fit
4111,fit
4112,early_stopping
4114,fit
4115,fit
4117,fit
4118,fit
4121,fit
4123,fit
4124,fit
4125,fit
4126,early_stopping
4128,early_stopping
4129,fit
4130,fit
4133,early_stopping
4135,fit
4136,fit
4137,fit
4138,fit
4139,fit
4140,fit
4141,fit
4143,fit
4145,fit
4146,fit
4147,fit
4148,fit
4149,fit
4151,fit
4152,fit
4157,early_stopping
4158,early_stopping
4159,fit
4163,fit
4166,fit
4167,fit
4168,fit
4169,fit
4171,fit
4172,fit
4174,fit
4175,fit
4176,fit
4177,fit
4178,fit
4179,fit
4180,fit
4181,fit
4186,fit
4188,fit
4190,fit
4194,fit
4196,early_stopping
4197,fit
4198,fit
4199,fit
4202,fit
4203,fit
4204,early_stopping
4205,fit
4206,fit
4209,fit
4210,fit
4213,fit
4214,fit
4215,fit
4216,fit
4217,early_stopping
4218,fit
4219,fit
4226,fit
4229,fit
4236,fit
4238,fit
4239,fit
4240,fit
4241,fit
4242,fit
4243,fit
4244,fit
4251,fit
4252,fit
4253,fit
4254,fit
4257,fit
4258,fit
4259,fit
4261,fit
4262,fit
4263,fit
4265,fit
4266,fit
4267,early_stopping
4268,early_stopping
4269,early_stopping
4270,early_stopping
4273,fit
4276,fit
4280,fit
4281,fit
4286,early_stopping
4287,fit
4288,fit
4291,fit
4292,fit
4294,fit
4296,early_stopping
4297,fit
4298,fit
4299,fit
4302,fit
4306,fit
4308,fit
4309,fit
4312,fit
4313,fit
4314,fit
4317,fit
4318,fit
4325,fit
4326,fit
4327,fit
4328,fit
4329,fit
4330,fit
4331,fit
4332,fit
4333,fit
4334,fit
4335,fit
4336,fit
4337,fit
4338,fit
4343,fit
4344,early_stopping
4345,fit
4348,fit
4349,fit
4353,fit
4356,fit
4358,fit
4363,fit
4364,fit
4366,fit
