ligand_id,inner_role
1457,early_stopping
1458,fit
1461,fit
1462,fit
1463,fit
1467,early_stopping
1468,fit
1469,fit
1474,fit
1475,fit
1481,fit
1482,fit
1483,early_stopping
1484,fit
1486,fit
1488,fit
1492,early_stopping
1498,fit
1508,fit
1511,fit
1514,fit
1517,fit
1518,fit
1519,fit
1523,fit
1528,fit
1529,fit
1531,fit
1538,fit
1539,fit
1544,early_stopping
1548,fit
1549,fit
1557,fit
1558,fit
1561,fit
1562,fit
1563,fit
1570,fit
1572,fit
1579,fit
1580,fit
1581,fit
1583,fit
1584,fit
1587,fit
1590,fit
1594,fit
1595,fit
1599,fit
1601,early_stopping
1607,fit
1608,fit
1610,fit
1611,fit
1616,early_stopping
1617,fit
1620,fit
1628,fit
1630,fit
1631,fit
1633,fit
1638,fit
1639,early_stopping
1642,fit
1644,fit
1645,fit
1648,fit
1650,early_stopping
1655,fit
1658,fit
1660,fit
1661,fit
1662,early_stopping
1665,fit
1668,fit
1671,fit
1676,fit
1677,early_stopping
1680,fit
1682,fit
1685,fit
1686,fit
1688,fit
1689,fit
1690,fit
1692,fit
1693,fit
1694,fit
1695,fit
1704,fit
1705,fit
1707,fit
1708,fit
1710,fit
1714,fit
1716,fit
1718,fit
1719,fit
1720,fit
1721,fit
1722,early_stopping
1723,fit
1724,fit
1726,fit
1729,fit
1730,fit
1731,fit
1739,fit
1740,fit
1743,fit
1748,fit
1749,fit
1755,fit
1761,early_stopping
1766,fit
1767,fit
1769,fit
1772,fit
1778,fit
1781,fit
1782,early_stopping
1783,fit
1784,fit
1785,fit
1788,fit
1791,fit
1792,fit
1794,early_stopping
1796,fit
1798,fit
1799,early_stopping
1800,fit
1801,fit
1807,fit
1808,early_stopping
1810,fit
1811,fit
1812,early_stopping
1815,fit
1817,fit
1819,fit
1820,fit
1821,early_stopping
1822,fit
1824,fit
1825,early_stopping
1827,fit
1829,fit
1832,fit
1834,fit
1836,fit
1838,fit
1841,fit
1844,fit
1846,fit
1848,fit
1849,fit
1850,fit
1851,fit
1853,fit
1857,fit
1858,fit
1859,fit
1860,fit
1861,fit
1864,fit
1867,fit
1868,fit
1869,fit
1870,fit
1873,fit
1874,fit
1875,fit
1876,fit
1877,fit
1879,fit
1880,fit
1881,fit
1882,fit
1887,fit
1891,fit
1892,early_stopping
1894,fit
1896,fit
1897,fit
1904,fit
1905,fit
1906,fit
1910,early_stopping
1911,early_stopping
1913,fit
1914,fit
1922,early_stopping
1924,fit
1925,fit
1929,fit
1936,fit
1938,fit
1939,fit
1942,fit
1946,fit
1951,fit
1955,fit
1958,fit
1959,fit
1960,fit
1962,fit
1965,fit
1968,fit
1971,fit
1976,fit
1981,fit
1985,fit
1988,fit
1993,fit
1994,early_stopping
1996,fit
1997,fit
1998,fit
1999,fit
2000,fit
2002,fit
2009,fit
2010,fit
2013,fit
2015,fit
2019,fit
2023,fit
2025,early_stopping
2028,fit
2029,fit
2034,fit
2035,fit
2037,fit
2038,fit
2040,fit
2042,fit
2043,fit
2046,fit
2056,fit
2060,fit
2061,fit
2062,fit
2065,fit
2067,fit
2068,fit
2069,fit
2076,fit
2078,fit
2079,fit
2081,fit
2083,fit
2084,fit
2085,fit
2086,fit
2088,fit
2093,fit
2095,fit
2099,fit
2105,fit
2107,early_stopping
2113,fit
2114,fit
2115,fit
2118,fit
2121,fit
2134,fit
2137,fit
2139,fit
2140,fit
2145,fit
2146,fit
2147,fit
2148,fit
2149,fit
2150,early_stopping
2152,fit
2153,fit
2155,fit
2156,fit
2157,fit
2158,fit
2162,fit
2164,fit
2170,fit
2171,fit
2173,fit
2174,fit
2178,fit
2181,fit
2182,fit
2185,fit
2188,fit
2195,fit
2197,fit
2200,fit
2204,fit
2207,fit
2208,fit
2211,fit
2212,fit
2213,fit
2214,fit
2215,fit
2216,fit
2220,fit
2222,fit
2226,fit
2234,fit
2235,fit
2236,fit
2239,fit
2240,fit
2241,fit
2243,fit
2244,fit
2246,fit
2248,fit
2249,fit
2250,fit
2251,early_stopping
2252,fit
2253,fit
2254,fit
2255,fit
2256,fit
2259,fit
2260,fit
2261,fit
2262,fit
2263,early_stopping
2264,fit
2265,fit
2267,fit
2268,fit
2269,fit
2271,fit
2272,early_stopping
2273,fit
2276,fit
2279,fit
2280,fit
2281,fit
2288,fit
2294,fit
2296,fit
2298,fit
2301,early_stopping
2305,fit
2306,early_stopping
2308,fit
2311,fit
2312,fit
2314,fit
2317,fit
2318,fit
2321,fit
2322,early_stopping
2327,fit
2328,fit
2329,fit
2334,fit
2336,fit
2337,fit
2339,fit
2340,fit
2341,early_stopping
2345,fit
2346,fit
2348,fit
2351,early_stopping
2358,fit
2359,fit
2361,fit
2362,fit
2365,fit
2367,fit
2368,fit
2369,fit
2370,fit
2371,fit
2372,fit
2373,fit
2377,early_stopping
2379,early_stopping
2380,early_stopping
2382,fit
2383,fit
2386,early_stopping
2392,fit
2394,fit
2395,fit
2397,fit
2404,fit
2412,fit
2414,fit
2418,fit
2420,fit
2421,fit
2422,fit
2426,fit
2427,fit
2428,fit
2429,fit
2434,fit
2437,fit
2439,fit
2441,fit
2442,fit
2444,fit
2445,fit
2446,fit
2449,fit
2453,fit
2454,fit
2455,fit
2457,fit
2458,fit
2459,early_stopping
2460,fit
2462,fit
2466,fit
2467,fit
2468,fit
2472,fit
2474,fit
2475,fit
2476,fit
2487,fit
2489,fit
2490,fit
2491,fit
2492,fit
2498,fit
2499,fit
2500,fit
2503,fit
2505,fit
2507,fit
2508,fit
2509,fit
2510,fit
2511,fit
2518,fit
2519,fit
2521,early_stopping
2522,fit
2524,early_stopping
2525,fit
2534,early_stopping
2535,fit
2536,fit
2538,fit
2539,fit
2545,fit
2546,early_stopping
2548,fit
2549,fit
2550,fit
2552,fit
2553,fit
2555,fit
2558,fit
2561,fit
2562,fit
2563,fit
2565,fit
2566,fit
2569,fit
2573,fit
2574,fit
2577,early_stopping
2578,fit
2579,fit
2581,early_stopping
2583,early_stopping
2590,early_stopping
2591,early_stopping
2592,fit
2593,fit
2594,fit
2595,fit
2597,fit
2598,early_stopping
2602,fit
2604,early_stopping
2608,fit
2613,fit
2614,fit
2617,fit
2618,fit
2620,fit
2622,fit
2632,fit
2633,fit
2634,fit
2639,fit
2641,fit
2642,fit
2647,early_stopping
2648,fit
2649,fit
2650,fit
2651,fit
2653,fit
2654,fit
2655,fit
2657,fit
2658,fit
2659,fit
2660,fit
2662,fit
2665,fit
2667,fit
2671,fit
2675,fit
2680,fit
2682,fit
2685,fit
2687,fit
2696,early_stopping
2697,fit
2698,fit
2702,fit
2703,fit
2705,fit
2706,fit
2707,fit
2709,fit
2713,fit
2714,fit
2717,fit
2720,fit
2721,fit
2722,fit
2726,early_stopping
2728,fit
2729,fit
2732,fit
2735,fit
2736,fit
2754,early_stopping
2755,fit
2757,early_stopping
2758,fit
2759,fit
2760,fit
2762,fit
2767,fit
2769,early_stopping
2771,fit
2773,fit
2774,fit
2775,fit
2776,fit
2778,fit
2779,fit
2780,fit
2784,early_stopping
2786,early_stopping
2787,fit
2788,fit
2790,fit
2793,fit
2797,fit
2801,fit
2804,fit
2805,fit
2806,fit
2807,fit
2808,fit
2809,fit
2825,fit
2831,early_stopping
2833,fit
2836,fit
2841,fit
2848,fit
2849,fit
2851,fit
2852,fit
2853,fit
2854,fit
2858,fit
2860,fit
2861,fit
2862,fit
2870,fit
2871,fit
2873,fit
2877,fit
2878,fit
2879,fit
2881,fit
2889,fit
2894,fit
2895,fit
2897,fit
2898,fit
2899,fit
2901,fit
2902,fit
2903,fit
2904,fit
2905,fit
2906,fit
2907,fit
2908,fit
2911,fit
2912,fit
2913,fit
2916,fit
2917,fit
2919,fit
2920,fit
2921,fit
2922,fit
2923,fit
2925,fit
2926,fit
2927,fit
2928,fit
2929,early_stopping
2931,fit
2933,fit
2937,early_stopping
2942,fit
2944,fit
2945,fit
2946,fit
2947,fit
2949,fit
2950,fit
2955,fit
2956,fit
2957,fit
2959,fit
2961,fit
2962,fit
2963,fit
2964,fit
2965,fit
2966,fit
2967,fit
2970,fit
2975,fit
2981,fit
2987,fit
2989,fit
2990,fit
2992,fit
2994,fit
2998,fit
3002,fit
3004,fit
3006,early_stopping
3007,fit
3009,fit
3012,fit
3018,fit
3019,fit
3020,fit
3022,early_stopping
3026,early_stopping
3028,fit
3032,fit
3034,fit
3036,fit
3041,fit
3046,fit
3047,fit
3048,fit
3050,fit
3052,early_stopping
3056,fit
3057,fit
3059,early_stopping
3062,fit
3071,fit
3073,fit
3077,early_stopping
3078,fit
3079,early_stopping
3080,fit
3081,fit
3082,fit
3083,fit
3084,fit
3085,fit
3086,early_stopping
3087,early_stopping
3088,fit
3089,fit
3090,fit
3094,fit
3096,fit
3100,fit
3101,fit
3106,fit
3107,fit
3108,fit
3110,early_stopping
3111,fit
3113,fit
3117,fit
3118,fit
3119,fit
3120,fit
3122,fit
3123,fit
3124,fit
3127,fit
3128,fit
3133,fit
3135,fit
3136,early_stopping
3137,fit
3141,fit
3146,fit
3151,fit
3152,fit
3153,fit
3154,fit
3163,fit
3164,fit
3170,fit
3172,early_stopping
3176,early_stopping
3177,fit
3189,fit
3192,fit
3195,fit
3197,fit
3198,fit
3199,fit
3203,fit
3204,fit
3205,early_stopping
3207,fit
3208,fit
3209,fit
3213,fit
3214,fit
3215,fit
3217,fit
3225,fit
3226,fit
3230,fit
3231,fit
3232,fit
3233,fit
3236,early_stopping
3237,early_stopping
3241,fit
3242,fit
3244,fit
3249,fit
3251,fit
3259,early_stopping
3260,fit
3261,fit
3262,fit
3263,fit
3264,fit
3268,fit
3274,fit
3277,fit
3279,early_stopping
3280,fit
3285,fit
3288,fit
3294,early_stopping
3295,fit
3297,fit
3298,fit
3299,fit
3300,fit
3302,fit
3303,fit
3304,fit
3306,fit
3308,fit
3309,fit
3310,fit
3312,fit
3321,fit
3322,fit
3323,fit
3324,fit
3327,fit
3328,fit
3329,fit
3330,fit
3331,fit
3332,fit
3335,fit
3336,fit
3340,fit
3343,fit
3344,fit
3351,fit
3352,fit
3355,fit
3359,fit
3362,fit
3364,fit
3365,fit
3366,fit
3369,fit
3374,fit
3375,fit
3377,fit
3378,fit
3379,fit
3382,fit
3383,fit
3384,fit
3385,fit
3386,fit
3387,fit
3388,fit
3391,fit
3399,fit
3403,fit
3406,fit
3408,fit
3409,fit
3414,fit
3417,fit
3422,fit
3425,fit
3426,fit
3428,fit
3430,fit
3431,fit
3434,fit
3436,fit
3443,early_stopping
3445,fit
3447,fit
3454,fit
3457,fit
3462,fit
3463,fit
3464,fit
3465,fit
3467,fit
3470,fit
3472,fit
3473,fit
3477,fit
3478,fit
3480,fit
3482,fit
3484,fit
3485,early_stopping
3486,fit
3487,fit
3489,fit
3490,fit
3492,fit
3495,fit
3498,fit
3501,fit
3503,fit
3506,fit
3509,fit
3510,fit
3514,fit
3518,fit
3519,fit
3523,early_stopping
3526,fit
3527,fit
3528,fit
3529,fit
3534,early_stopping
3535,fit
3541,fit
3542,fit
3548,fit
3549,early_stopping
3550,fit
3552,fit
3554,fit
3557,early_stopping
3562,fit
3563,fit
3564,fit
3566,fit
3575,fit
3576,fit
3577,fit
3578,fit
3579,fit
3580,fit
3581,fit
3582,fit
3586,fit
3594,fit
3597,fit
3598,fit
3599,fit
3601,fit
3603,early_stopping
3604,fit
3605,fit
3607,fit
3608,fit
3613,fit
3618,early_stopping
3627,fit
3635,fit
3636,early_stopping
3641,fit
3642,fit
3644,early_stopping
3645,fit
3646,fit
3647,fit
3648,fit
3649,fit
3650,fit
3656,fit
3657,early_stopping
3664,fit
3667,early_stopping
3668,fit
3674,early_stopping
3675,early_stopping
3676,fit
3680,fit
3683,fit
3684,fit
3689,fit
3690,fit
3691,fit
3692,fit
3694,fit
3696,early_stopping
3704,fit
3705,fit
3709,fit
3711,early_stopping
3714,early_stopping
3715,fit
3721,fit
3725,fit
3726,fit
3729,fit
3732,fit
3733,fit
3736,fit
3737,fit
3741,fit
3747,early_stopping
3751,fit
3752,fit
3753,fit
3754,fit
3756,fit
3759,fit
3761,fit
3762,fit
3763,fit
3764,early_stopping
3765,fit
3767,fit
3768,fit
3771,fit
3774,fit
3775,fit
3783,fit
3785,fit
3787,fit
3788,fit
3789,fit
3793,fit
3796,fit
3797,fit
3799,fit
3800,fit
3804,fit
3813,fit
3814,fit
3816,fit
3819,fit
3820,fit
3822,fit
3823,fit
3826,fit
3828,fit
3829,fit
3830,fit
3836,fit
3847,fit
3848,fit
3856,early_stopping
3858,fit
3870,fit
3872,fit
3874,fit
3879,fit
3889,fit
3890,fit
3893,fit
3897,fit
3900,fit
3901,fit
3903,fit
3904,fit
3905,fit
3906,fit
3909,fit
3910,fit
3913,fit
3914,fit
3916,fit
3917,early_stopping
3918,early_stopping
3920,fit
3921,fit
3924,fit
3925,fit
3928,fit
3929,fit
3930,fit
3931,fit
3932,fit
3941,fit
3945,fit
3948,fit
3949,fit
3950,fit
3951,fit
3957,fit
3958,fit
3959,fit
3960,fit
3961,fit
3962,fit
3971,fit
3973,fit
3983,fit
3985,fit
3987,fit
3990,fit
3991,fit
3993,fit
3995,early_stopping
3997,early_stopping
4001,fit
4003,fit
4005,fit
4006,fit
4010,fit
4011,fit
4012,fit
4016,fit
4018,fit
4027,early_stopping
4031,fit
4032,fit
4033,fit
4034,fit
4035,fit
4037,fit
4041,fit
4049,fit
4053,fit
4055,fit
4056,fit
4060,early_stopping
4062,fit
4063,fit
4064,fit
4072,fit
4074,fit
4075,fit
4077,fit
4081,early_stopping
4084,fit
4085,early_stopping
4086,fit
4087,fit
4093,fit
4095,fit
4096,fit
4098,fit
4101,early_stopping
4103,fit
4104,fit
4106,fit
4107,fit
4110,fit
4111,fit
4113,fit
4114,fit
4115,fit
4116,fit
4118,fit
4121,fit
4122,fit
4124,fit
4126,fit
4127,fit
4128,fit
4136,fit
4137,fit
4140,fit
4142,fit
4147,fit
4151,fit
4156,fit
4169,fit
4171,fit
4173,fit
4196,fit
4200,early_stopping
4205,early_stopping
4206,fit
4207,fit
4208,fit
4210,fit
4212,fit
4214,fit
4221,fit
4230,fit
4236,fit
4237,fit
4238,fit
4239,fit
4240,fit
4241,fit
4242,fit
4245,fit
4254,fit
4256,fit
4257,fit
4258,fit
4262,fit
4264,fit
4277,fit
4280,fit
4281,fit
4282,fit
4285,fit
4286,fit
4288,fit
4292,early_stopping
4295,fit
4300,fit
4301,fit
4302,fit
4303,fit
4306,fit
4308,fit
4310,fit
4312,fit
4313,fit
4314,fit
4315,fit
4316,fit
4327,fit
4334,fit
4353,early_stopping
4358,fit
4374,fit
4400,fit
4406,fit
4407,fit
4416,fit
4419,fit
4422,fit
4423,fit
4427,fit
4429,fit
4430,fit
4437,fit
4440,fit
4446,fit
4449,fit
4450,fit
4451,fit
4452,fit
4456,fit
4459,fit
4461,fit
4472,fit
4474,fit
4477,fit
4478,fit
4479,fit
4480,fit
4481,fit
4483,fit
4496,early_stopping
4499,fit
4503,fit
4504,fit
4509,fit
4510,fit
4513,fit
4517,fit
4518,fit
4523,fit
4524,fit
4525,fit
4526,fit
4527,fit
4530,fit
4531,fit
4532,fit
4533,fit
4534,early_stopping
4541,fit
4548,fit
4550,fit
4551,fit
4552,fit
4553,early_stopping
4554,fit
4555,fit
4556,early_stopping
4557,fit
4558,fit
4559,early_stopping
4560,fit
4561,early_stopping
4562,fit
4564,fit
4565,fit
4572,fit
4576,fit
4577,fit
4578,fit
4579,fit
4580,fit
4582,fit
4583,fit
4584,fit
4585,fit
4591,fit
4601,early_stopping
4605,fit
4607,fit
4608,fit
4610,fit
4611,fit
4613,early_stopping
4614,fit
4615,fit
4616,fit
4617,fit
4618,fit
4619,fit
4620,fit
4621,fit
4623,fit
4626,fit
4634,fit
4635,fit
4637,fit
4640,fit
4641,fit
4642,fit
4649,fit
4656,fit
4658,fit
4660,fit
4664,fit
4672,fit
4674,early_stopping
4675,fit
4680,fit
4684,fit
4685,fit
4688,fit
4689,fit
4691,fit
4692,fit
4693,fit
4697,fit
4699,fit
4700,fit
4701,fit
4704,fit
4705,fit
4706,fit
4707,fit
4708,early_stopping
4709,fit
4710,fit
4714,fit
4717,fit
4719,early_stopping
4720,early_stopping
4721,fit
4722,fit
4724,fit
4731,fit
4734,fit
4736,fit
4737,fit
4738,early_stopping
4741,fit
4742,fit
4745,fit
4750,fit
4753,fit
4755,fit
4756,early_stopping
4757,fit
4761,fit
4762,fit
4764,fit
4765,fit
4771,fit
4773,fit
4775,early_stopping
4778,fit
4779,fit
4782,fit
4785,fit
4786,fit
4793,fit
4795,fit
4800,fit
4801,fit
4803,fit
4807,fit
4814,fit
4815,fit
4829,fit
4831,fit
4832,fit
4833,fit
4838,fit
4844,early_stopping
4849,fit
4851,fit
4855,fit
4873,fit
4877,fit
4878,fit
4880,fit
4882,fit
4883,fit
4884,fit
4889,fit
4893,fit
4894,fit
4895,fit
4896,fit
4897,fit
4900,fit
4901,fit
4902,early_stopping
4906,fit
4908,fit
4909,fit
4910,fit
4911,fit
4912,fit
4913,fit
4914,fit
4915,early_stopping
4916,fit
4918,fit
4921,fit
4924,early_stopping
4940,fit
4947,early_stopping
4960,fit
4963,fit
4965,fit
4970,fit
4973,fit
4979,fit
4990,fit
4993,fit
4994,fit
4995,fit
4996,fit
5001,fit
5007,early_stopping
5008,early_stopping
5009,fit
5016,early_stopping
5023,fit
5032,fit
5033,fit
5034,fit
5035,fit
5036,early_stopping
5041,fit
5045,fit
5046,fit
5048,fit
5049,fit
5051,fit
5052,fit
5053,fit
5054,fit
5055,fit
5056,fit
5060,fit
5064,fit
5066,fit
5067,fit
5069,fit
5071,fit
5072,fit
5073,early_stopping
5075,fit
5078,fit
5079,fit
5081,fit
5082,fit
5083,fit
5085,fit
5090,fit
5093,fit
5097,fit
5100,fit
5102,early_stopping
5103,early_stopping
5104,early_stopping
5106,early_stopping
5111,fit
5114,fit
5115,fit
5116,fit
5118,fit
5121,fit
5125,fit
5127,early_stopping
5132,fit
5134,fit
5135,fit
5136,fit
5141,fit
5145,fit
5158,fit
5159,fit
5160,early_stopping
5161,fit
5164,fit
5165,fit
5175,fit
5178,fit
5179,fit
5180,fit
5181,fit
5184,fit
5185,fit
5187,fit
5188,fit
5191,fit
5192,fit
5195,fit
5196,fit
5197,fit
5198,fit
5211,fit
5214,fit
5220,fit
5221,fit
5224,fit
5225,fit
5226,fit
5230,early_stopping
5232,fit
5234,early_stopping
5245,fit
5248,fit
5250,fit
5253,early_stopping
5257,fit
5258,fit
5259,fit
5260,early_stopping
5265,fit
5266,fit
5271,fit
5272,fit
5273,fit
5274,fit
5275,fit
5277,fit
5278,fit
5279,fit
5282,fit
5284,fit
5287,fit
5288,fit
5293,early_stopping
5294,fit
5295,fit
5296,fit
5297,fit
5298,fit
5299,fit
5300,fit
5301,fit
5304,fit
5306,fit
5317,fit
5318,fit
5319,fit
5322,fit
5340,fit
5341,fit
5344,early_stopping
5345,fit
5347,fit
5348,fit
5349,fit
5350,fit
5351,fit
5352,early_stopping
5353,fit
5354,fit
5359,fit
5363,fit
5372,fit
5373,fit
5374,fit
5376,fit
5382,fit
5386,fit
5387,fit
5388,fit
5390,fit
5391,fit
5392,fit
5394,fit
5403,fit
5407,early_stopping
5411,fit
5412,early_stopping
5417,fit
5418,fit
5422,fit
5423,fit
5424,fit
5425,fit
5426,fit
5427,fit
5428,fit
5430,fit
5432,fit
5436,fit
5437,fit
5438,fit
5439,fit
5440,fit
5441,fit
5449,fit
5450,fit
5451,fit
5452,fit
5455,fit
5456,fit
5464,fit
5466,fit
5469,early_stopping
5473,fit
5474,fit
5478,fit
5481,fit
5482,fit
5483,fit
5486,fit
5490,early_stopping
5491,early_stopping
5505,fit
5508,fit
5509,fit
5519,fit
5522,fit
5523,fit
5524,fit
5525,fit
5527,fit
5529,fit
5530,fit
5531,fit
5533,fit
5535,fit
5537,fit
5538,fit
5539,fit
5540,fit
5554,fit
5557,fit
5558,fit
5559,fit
5562,fit
5568,fit
5570,fit
5573,fit
5574,fit
5577,fit
5588,fit
5589,fit
5590,fit
5591,fit
5592,fit
5593,fit
5594,early_stopping
5604,fit
5605,fit
5607,fit
5609,fit
5611,fit
5613,fit
5625,fit
5628,fit
5629,fit
5630,fit
5631,fit
5634,fit
5636,fit
5641,fit
5642,early_stopping
5645,fit
5647,fit
5667,fit
5669,fit
5670,fit
5671,fit
5672,fit
5674,fit
5675,fit
5690,fit
5691,fit
5703,fit
5704,fit
5705,early_stopping
5726,fit
5729,fit
5731,fit
5734,early_stopping
5737,fit
5738,fit
5739,fit
5740,fit
5741,fit
5742,fit
5743,fit
5745,fit
5747,fit
5755,fit
5756,fit
5758,fit
5760,fit
5762,fit
5764,fit
5766,early_stopping
5770,fit
5771,fit
5772,fit
5773,fit
5780,fit
5781,fit
5782,fit
5784,fit
5785,fit
5787,fit
5788,fit
5790,fit
5793,fit
5794,fit
5795,fit
5806,fit
5807,early_stopping
5808,fit
5810,fit
5814,fit
5815,fit
5817,fit
5819,fit
5824,fit
5829,fit
5834,fit
5838,fit
5840,fit
5842,fit
5845,fit
5847,fit
5848,fit
5857,fit
5859,fit
5861,fit
5862,fit
5865,fit
5871,early_stopping
5888,fit
5889,fit
5890,fit
5892,fit
5897,fit
5901,fit
5903,early_stopping
5904,early_stopping
5905,fit
5906,early_stopping
5907,fit
5908,fit
5909,fit
5912,fit
5913,fit
5914,fit
5916,fit
5918,fit
5919,fit
5920,fit
5924,fit
5925,fit
5928,fit
5932,early_stopping
5936,fit
5937,fit
5942,early_stopping
5943,early_stopping
5946,fit
5947,fit
5948,fit
5949,fit
5951,fit
5952,fit
5953,fit
5958,fit
5959,fit
5962,early_stopping
5963,fit
5965,fit
5986,fit
5991,fit
5993,fit
5999,fit
6004,early_stopping
6006,fit
6011,fit
