ligand_id,inner_role
1562,fit
1563,early_stopping
1567,fit
1568,fit
1572,early_stopping
1574,fit
1577,fit
1578,fit
1579,fit
1580,early_stopping
1582,fit
1583,fit
1589,fit
1590,fit
1591,fit
1592,fit
1594,fit
1595,fit
1596,fit
1597,fit
1598,fit
1600,fit
1601,fit
1602,fit
1604,fit
1607,fit
1608,fit
1610,fit
1612,early_stopping
1616,fit
1618,fit
1628,fit
1630,fit
1631,fit
1633,early_stopping
1634,fit
1638,fit
1641,fit
1644,early_stopping
1645,fit
1646,fit
1648,fit
1649,early_stopping
1650,fit
1654,fit
1655,fit
1656,fit
1660,fit
1662,fit
1663,fit
1664,fit
1666,fit
1670,fit
1672,fit
1675,fit
1676,fit
1677,fit
1678,fit
1680,early_stopping
1682,fit
1683,fit
1684,fit
1686,early_stopping
1687,fit
1688,early_stopping
1689,early_stopping
1691,fit
1694,fit
1698,early_stopping
1699,fit
1700,fit
1702,fit
1703,fit
1704,fit
1706,fit
1707,fit
1709,fit
1711,fit
1713,fit
1714,fit
1715,fit
1718,fit
1719,fit
1720,fit
1723,fit
1724,fit
1726,fit
1727,fit
1728,fit
1729,fit
1731,fit
1733,fit
1734,fit
1737,fit
1738,fit
1739,fit
1741,early_stopping
1742,fit
1743,fit
1746,fit
1747,fit
1750,fit
1751,fit
1752,fit
1753,fit
1754,fit
1756,fit
1757,fit
1761,early_stopping
1764,early_stopping
1768,fit
1772,fit
1773,fit
1774,fit
1775,fit
1780,fit
1781,fit
1783,early_stopping
1784,fit
1785,fit
1786,fit
1787,fit
1790,fit
1792,fit
1795,fit
1797,fit
1799,fit
1802,fit
1805,early_stopping
1807,fit
1809,fit
1810,fit
1811,fit
1812,fit
1814,fit
1815,fit
1817,fit
1819,fit
1820,fit
1821,fit
1823,fit
1824,fit
1827,fit
1829,fit
1833,fit
1834,fit
1837,fit
1838,fit
1839,fit
1840,fit
1841,fit
1842,fit
1844,fit
1845,fit
1852,fit
1853,early_stopping
1854,fit
1855,early_stopping
1858,fit
1864,fit
1865,fit
1867,fit
1868,fit
1869,fit
1870,fit
1871,fit
1872,fit
1873,fit
1874,fit
1875,fit
1876,early_stopping
1878,fit
1880,fit
1881,early_stopping
1882,fit
1884,fit
1887,fit
1892,fit
1894,fit
1895,fit
1897,fit
1899,fit
1900,fit
1901,fit
1903,fit
1904,early_stopping
1905,fit
1906,fit
1910,fit
1911,fit
1912,fit
1913,early_stopping
1915,fit
1916,fit
1918,fit
1919,fit
1920,fit
1921,fit
1926,fit
1929,fit
1932,fit
1933,fit
1934,fit
1936,fit
1937,fit
1939,fit
1940,fit
1941,fit
1943,fit
1946,fit
1947,fit
1952,fit
1953,fit
1954,fit
1955,fit
1957,fit
1960,fit
1961,fit
1962,fit
1963,fit
1964,fit
1967,fit
1970,fit
1974,fit
1980,fit
1986,fit
1988,fit
1989,fit
1990,early_stopping
1996,fit
1998,fit
2000,fit
2006,fit
2007,fit
2008,fit
2009,fit
2010,fit
2011,fit
2012,fit
2013,fit
2014,fit
2015,fit
2016,fit
2018,fit
2019,fit
2020,fit
2021,fit
2022,fit
2024,fit
2029,fit
2031,fit
2032,fit
2035,fit
2038,fit
2040,fit
2045,fit
2046,fit
2047,fit
2048,fit
2054,fit
2056,fit
2061,fit
2064,fit
2067,early_stopping
2069,fit
2078,fit
2079,fit
2080,fit
2084,fit
2086,early_stopping
2087,fit
2088,fit
2090,fit
2093,fit
2099,fit
2103,early_stopping
2104,early_stopping
2105,early_stopping
2106,early_stopping
2107,early_stopping
2108,fit
2110,early_stopping
2111,fit
2114,fit
2116,fit
2121,fit
2122,fit
2126,fit
2139,fit
2140,fit
2142,fit
2143,fit
2144,fit
2145,fit
2148,fit
2149,fit
2152,fit
2157,fit
2158,fit
2159,fit
2161,fit
2165,fit
2166,fit
2168,fit
2172,fit
2173,fit
2180,fit
2182,fit
2183,fit
2185,fit
2187,fit
2188,fit
2190,fit
2192,fit
2193,fit
2195,fit
2197,fit
2198,fit
2199,fit
2200,fit
2201,fit
2205,fit
2206,fit
2208,early_stopping
2209,fit
2211,early_stopping
2212,fit
2215,fit
2216,fit
2217,fit
2219,fit
2220,fit
2221,fit
2222,fit
2223,fit
2224,fit
2226,fit
2227,fit
2229,fit
2231,fit
2235,early_stopping
2237,fit
2239,fit
2241,fit
2242,fit
2243,fit
2244,fit
2248,fit
2249,fit
2252,fit
2259,fit
2266,fit
2267,fit
2268,fit
2271,fit
2272,fit
2275,early_stopping
2279,early_stopping
2280,fit
2283,fit
2287,fit
2288,fit
2290,fit
2292,fit
2294,fit
2299,fit
2301,fit
2303,fit
2306,early_stopping
2307,fit
2308,fit
2309,fit
2310,fit
2311,fit
2314,fit
2315,fit
2316,fit
2320,fit
2321,fit
2328,fit
2330,fit
2332,early_stopping
2333,early_stopping
2335,fit
2336,fit
2344,fit
2345,early_stopping
2346,fit
2348,fit
2354,fit
2355,fit
2358,fit
2359,fit
2360,fit
2361,fit
2364,fit
2365,fit
2366,fit
2370,early_stopping
2371,fit
2374,fit
2377,fit
2379,fit
2380,fit
2383,fit
2388,fit
2390,fit
2392,fit
2393,early_stopping
2394,early_stopping
2395,fit
2397,fit
2399,fit
2403,fit
2404,fit
2405,fit
2409,fit
2410,fit
2412,fit
2413,fit
2415,fit
2416,fit
2417,fit
2419,fit
2420,fit
2421,fit
2422,fit
2425,fit
2427,fit
2428,fit
2429,fit
2430,early_stopping
2431,fit
2433,fit
2434,early_stopping
2435,fit
2439,fit
2440,fit
2442,fit
2443,fit
2446,fit
2448,fit
2449,fit
2450,fit
2453,fit
2454,fit
2455,fit
2456,early_stopping
2457,fit
2459,fit
2460,fit
2461,fit
2462,fit
2466,fit
2467,fit
2468,fit
2469,fit
2470,fit
2472,fit
2476,fit
2477,fit
2482,fit
2484,fit
2486,fit
2487,fit
2488,fit
2489,fit
2491,early_stopping
2492,early_stopping
2493,fit
2494,fit
2495,fit
2499,fit
2501,fit
2502,fit
2505,fit
2506,fit
2507,fit
2508,fit
2509,fit
2510,fit
2515,fit
2516,fit
2518,fit
2519,early_stopping
2520,fit
2521,fit
2522,fit
2527,fit
2531,fit
2532,fit
2535,fit
2538,early_stopping
2540,fit
2541,fit
2543,fit
2545,fit
2546,fit
2548,fit
2549,fit
2550,fit
2553,fit
2555,fit
2556,fit
2557,fit
2558,early_stopping
2559,fit
2560,fit
2561,fit
2562,fit
2574,fit
2576,fit
2577,fit
2578,fit
2583,fit
2589,fit
2591,fit
2592,fit
2593,fit
2594,fit
2595,fit
2597,fit
2600,fit
2601,fit
2602,fit
2603,fit
2604,fit
2611,fit
2612,fit
2614,fit
2615,fit
2618,fit
2621,fit
2622,fit
2623,fit
2629,fit
2630,fit
2632,fit
2633,fit
2634,fit
2638,fit
2639,fit
2640,fit
2642,fit
2644,fit
2646,fit
2648,early_stopping
2649,early_stopping
2650,early_stopping
2651,fit
2659,fit
2660,fit
2662,fit
2670,fit
2674,fit
2679,fit
2682,fit
2683,fit
2684,fit
2685,fit
2687,fit
2689,fit
2691,fit
2696,fit
2698,fit
2699,fit
2702,fit
2703,fit
2705,fit
2706,fit
2709,fit
2710,early_stopping
2711,fit
2713,fit
2715,early_stopping
2716,fit
2717,fit
2719,fit
2721,fit
2725,fit
2727,fit
2730,early_stopping
2731,fit
2735,fit
2755,early_stopping
2757,fit
2758,fit
2760,fit
2761,fit
2762,fit
2767,early_stopping
2768,fit
2769,fit
2771,fit
2772,early_stopping
2773,early_stopping
2774,fit
2779,fit
2781,fit
2788,fit
2789,fit
2791,fit
2792,fit
2794,fit
2795,early_stopping
2796,early_stopping
2797,fit
2799,fit
2800,fit
2806,fit
2807,fit
2808,fit
2809,early_stopping
2828,fit
2830,fit
2831,fit
2833,early_stopping
2834,fit
2835,fit
2836,fit
2837,fit
2838,fit
2840,fit
2847,early_stopping
2848,early_stopping
2850,fit
2851,fit
2852,fit
2857,fit
2858,fit
2860,fit
2864,fit
2865,fit
2868,fit
2869,fit
2870,fit
2871,fit
2874,fit
2877,fit
2878,fit
2880,fit
2882,fit
2883,fit
2884,fit
2887,fit
2889,fit
2890,early_stopping
2894,fit
2895,early_stopping
2896,early_stopping
2897,early_stopping
2898,early_stopping
2899,early_stopping
2900,fit
2901,early_stopping
2902,early_stopping
2903,early_stopping
2904,early_stopping
2905,early_stopping
2908,fit
2910,fit
2911,fit
2913,fit
2919,fit
2920,fit
2921,fit
2922,fit
2923,fit
2924,fit
2925,fit
2926,fit
2927,fit
2928,fit
2931,fit
2932,fit
2933,fit
2934,fit
2935,fit
2936,fit
2937,fit
2939,fit
2940,fit
2944,fit
2946,fit
2948,fit
2949,fit
2950,fit
2951,fit
2952,fit
2953,fit
2954,fit
2955,fit
2957,early_stopping
2958,early_stopping
2959,early_stopping
2961,early_stopping
2970,fit
2979,fit
2980,fit
2983,fit
2989,fit
2994,fit
2998,fit
3002,fit
3003,fit
3004,early_stopping
3005,fit
3007,fit
3008,fit
3009,fit
3010,fit
3012,fit
3013,early_stopping
3015,fit
3018,fit
3021,fit
3022,fit
3026,fit
3027,early_stopping
3031,fit
3034,fit
3037,fit
3040,fit
3042,fit
3044,fit
3045,fit
3048,fit
3049,fit
3053,fit
3054,fit
3057,fit
3060,fit
3061,fit
3064,fit
3065,fit
3066,fit
3068,fit
3071,fit
3073,early_stopping
3078,fit
3079,fit
3080,fit
3081,fit
3082,fit
3083,fit
3084,fit
3085,fit
3086,fit
3087,fit
3089,early_stopping
3090,fit
3092,fit
3093,fit
3095,fit
3097,fit
3098,fit
3099,fit
3101,fit
3102,fit
3106,early_stopping
3107,fit
3108,fit
3109,fit
3110,fit
3112,fit
3113,fit
3114,fit
3123,early_stopping
3124,fit
3125,fit
3126,fit
3130,fit
3131,fit
3133,fit
3134,fit
3137,fit
3138,fit
3139,fit
3140,fit
3146,early_stopping
3162,fit
3163,fit
3172,fit
3173,fit
3175,fit
3176,fit
3178,fit
3181,fit
3182,fit
3183,fit
3185,fit
3188,fit
3189,fit
3191,early_stopping
3192,early_stopping
3195,fit
3198,fit
3199,fit
3200,fit
3201,early_stopping
3202,fit
3205,early_stopping
3206,fit
3207,fit
3208,fit
3209,fit
3210,fit
3211,fit
3212,fit
3214,fit
3216,fit
3217,fit
3222,early_stopping
3224,fit
3226,fit
3227,early_stopping
3229,fit
3230,fit
3231,fit
3232,early_stopping
3234,early_stopping
3242,fit
3243,early_stopping
3245,fit
3251,fit
3254,fit
3257,fit
3258,fit
3259,early_stopping
3260,early_stopping
3265,fit
3266,fit
3268,fit
3272,fit
3273,fit
3275,fit
3276,early_stopping
3277,fit
3280,fit
3281,fit
3282,fit
3284,fit
3285,fit
3294,early_stopping
3295,fit
3297,fit
3298,fit
3299,fit
3300,fit
3301,fit
3302,fit
3303,fit
3304,fit
3305,fit
3306,fit
3308,fit
3312,fit
3314,fit
3315,fit
3316,fit
3317,fit
3318,fit
3319,fit
3321,fit
3322,fit
3323,fit
3324,fit
3325,fit
3326,fit
3327,fit
3328,fit
3329,fit
3331,fit
3332,fit
3333,fit
3335,early_stopping
3336,early_stopping
3337,early_stopping
3340,fit
3341,early_stopping
3342,fit
3344,fit
3345,fit
3346,fit
3352,early_stopping
3353,fit
3355,fit
3357,fit
3358,fit
3359,fit
3361,fit
3362,fit
3364,fit
3365,fit
3366,fit
3369,fit
3370,early_stopping
3374,fit
3376,fit
3378,fit
3379,fit
3382,fit
3385,fit
3386,fit
3391,fit
3392,fit
3399,fit
3400,fit
3403,fit
3405,fit
3408,fit
3409,fit
3410,fit
3412,fit
3414,fit
3418,fit
3419,fit
3421,early_stopping
3424,fit
3426,fit
3428,fit
3432,fit
3433,early_stopping
3436,fit
3438,fit
3439,fit
3440,fit
3443,fit
3444,fit
3448,fit
3449,fit
3450,fit
3451,fit
3452,fit
3453,fit
3456,fit
3457,fit
3458,fit
3462,fit
3463,fit
3464,fit
3465,fit
3466,early_stopping
3469,fit
3471,fit
3472,fit
3473,fit
3474,fit
3476,fit
3479,fit
3481,fit
3483,fit
3484,fit
3485,fit
3487,early_stopping
3489,fit
3493,fit
3495,fit
3496,fit
3497,fit
3498,fit
3499,early_stopping
3501,fit
3502,early_stopping
3504,fit
3505,early_stopping
3509,fit
3510,fit
3511,early_stopping
3512,fit
3513,fit
3515,early_stopping
3517,early_stopping
3518,fit
3520,fit
3522,fit
3526,fit
3527,fit
3528,fit
3530,fit
3531,fit
3532,fit
3534,fit
3535,fit
3536,early_stopping
3538,fit
3540,fit
3542,fit
3544,fit
3546,fit
3548,fit
3550,fit
3551,early_stopping
3552,fit
3554,fit
3557,fit
3560,fit
3562,fit
3564,fit
3570,fit
3574,fit
3575,fit
3576,fit
3579,fit
3580,fit
3581,fit
3582,fit
3591,fit
3592,fit
3593,fit
3594,fit
3597,fit
3598,fit
3599,fit
3604,fit
3606,fit
3607,fit
3610,fit
3612,fit
3613,fit
3616,fit
3618,fit
3622,fit
3624,fit
3627,early_stopping
3628,fit
3630,early_stopping
3631,fit
3632,fit
3635,fit
3642,fit
3643,fit
3644,fit
3645,fit
3646,fit
3650,fit
3656,fit
3660,fit
3661,fit
3662,fit
3664,fit
3665,fit
3666,fit
3669,fit
3670,fit
3671,fit
3673,fit
3674,fit
3675,fit
3676,fit
3677,fit
3678,fit
3680,fit
3681,early_stopping
3684,fit
3686,fit
3690,fit
3696,fit
3698,fit
3700,early_stopping
3701,fit
3703,fit
3704,fit
3706,fit
3709,fit
3711,early_stopping
3712,fit
3713,fit
3716,fit
3717,fit
3720,fit
3721,early_stopping
3724,fit
3726,fit
3729,fit
3731,fit
3733,early_stopping
3735,fit
3736,fit
3737,fit
3738,fit
3740,early_stopping
3743,fit
3744,fit
3747,fit
3751,fit
3752,fit
3753,fit
3755,fit
3757,fit
3759,fit
3760,fit
3761,fit
3762,early_stopping
3764,fit
3765,fit
3767,fit
3768,fit
3771,fit
3773,fit
3774,fit
3775,fit
3778,fit
3779,fit
3780,fit
3781,fit
3782,fit
3783,fit
3790,fit
3791,fit
3794,fit
3799,fit
3800,fit
3802,fit
3803,early_stopping
3805,fit
3811,fit
3814,fit
3816,fit
3817,early_stopping
3820,fit
3821,fit
3822,fit
3824,fit
3826,fit
3827,fit
3828,fit
3829,fit
3830,fit
3831,fit
3836,fit
3839,fit
3841,fit
3842,fit
3844,fit
3845,fit
3849,fit
3850,fit
3851,fit
3852,early_stopping
3853,early_stopping
3854,early_stopping
3856,fit
3857,fit
3858,fit
3859,fit
3860,fit
3861,fit
3862,fit
3863,fit
3864,fit
3865,fit
3866,fit
3867,fit
3868,fit
3873,fit
3874,fit
3875,fit
3877,fit
3878,fit
3879,fit
3883,fit
3885,fit
3886,fit
3889,early_stopping
3890,fit
3891,fit
3892,fit
3895,fit
3896,early_stopping
3897,early_stopping
3898,fit
3899,fit
3900,fit
3901,fit
3902,fit
3903,fit
3904,fit
3906,fit
3907,early_stopping
3908,fit
3909,early_stopping
3911,fit
3912,fit
3914,fit
3916,fit
3917,fit
3918,fit
3919,fit
3920,fit
3921,fit
3922,fit
3927,fit
3928,fit
3930,fit
3931,fit
3932,fit
3933,fit
3934,fit
3937,fit
3942,fit
3943,fit
3944,early_stopping
3945,fit
3946,fit
3948,fit
3950,fit
3951,fit
3952,fit
3953,early_stopping
3954,early_stopping
3955,early_stopping
3957,early_stopping
3958,fit
3960,fit
3962,fit
3963,fit
3967,fit
3968,fit
3970,fit
3971,fit
3972,fit
3973,fit
3975,fit
3979,fit
3981,fit
3982,fit
3985,fit
3988,fit
3991,fit
3993,early_stopping
3994,fit
3995,fit
3996,fit
3997,fit
4000,fit
4002,fit
4003,fit
4006,fit
4009,fit
4010,fit
4011,fit
4016,early_stopping
4017,fit
4018,early_stopping
4024,fit
4026,fit
4027,fit
4028,fit
4029,fit
4030,fit
4031,fit
4033,fit
4034,fit
4036,fit
4037,fit
4038,fit
4039,fit
4046,fit
4047,fit
4049,fit
4052,fit
4054,fit
4055,fit
4056,fit
4058,early_stopping
4059,fit
4060,fit
4062,fit
4063,fit
4064,fit
4065,early_stopping
4067,fit
4072,early_stopping
4074,fit
4075,fit
4076,fit
4077,fit
4080,fit
4081,early_stopping
4084,fit
4086,fit
4087,fit
4088,fit
4089,fit
4091,fit
4093,early_stopping
4097,fit
4098,fit
4099,fit
4101,fit
4102,fit
4103,fit
4104,fit
4106,fit
4107,fit
4109,fit
4110,fit
4111,fit
4114,early_stopping
4115,fit
4116,fit
4123,fit
4126,fit
4127,fit
4129,fit
4130,fit
4132,fit
4133,fit
4134,fit
4135,fit
4136,fit
4137,fit
4138,fit
4139,fit
4140,fit
4142,fit
4143,fit
4144,fit
4145,fit
4146,fit
4147,fit
4148,fit
4149,fit
4151,fit
4152,fit
4156,fit
4157,fit
4158,fit
4169,fit
4171,fit
4172,fit
4176,fit
4177,fit
4178,fit
4179,fit
4180,fit
4181,fit
4184,fit
4186,fit
4188,fit
4190,fit
4191,fit
4192,fit
4193,fit
4194,fit
4195,fit
4197,fit
4198,fit
4199,fit
4200,fit
4202,fit
4203,fit
4205,early_stopping
4206,fit
4207,fit
4209,fit
4210,fit
4212,early_stopping
4213,fit
4216,early_stopping
4217,fit
4220,fit
4221,fit
4223,fit
4224,fit
4225,fit
4226,fit
4227,fit
4229,fit
4236,early_stopping
4238,fit
4239,fit
4251,fit
4252,fit
4253,fit
4254,fit
4256,early_stopping
4257,fit
4260,fit
4264,fit
4265,fit
4266,fit
4276,fit
4277,fit
4278,fit
4280,fit
4282,fit
4288,fit
4292,fit
4293,fit
4294,fit
4295,fit
4300,fit
4306,fit
4312,fit
4313,fit
4314,fit
4317,fit
4318,fit
4325,fit
4326,fit
4327,fit
4328,fit
4329,fit
4330,fit
4331,fit
4332,fit
4333,fit
4334,fit
4345,fit
4348,fit
4349,fit
4354,fit
4356,early_stopping
4358,early_stopping
4364,fit
4366,fit
4367,fit
4368,fit
4383,fit
4388,fit
4390,fit
4404,fit
4405,fit
4407,early_stopping
4409,fit
4413,early_stopping
4414,fit
4416,fit
4417,fit
4419,fit
4421,fit
4422,fit
4423,fit
4427,fit
4429,fit
4430,early_stopping
4431,fit
4432,fit
4436,fit
4437,fit
4438,fit
4441,fit
4444,fit
4445,early_stopping
4447,fit
4449,fit
4450,fit
4451,fit
4452,fit
4456,fit
4457,fit
4458,fit
4459,fit
4463,early_stopping
4465,fit
4467,early_stopping
4468,early_stopping
4469,early_stopping
4470,early_stopping
4471,fit
4472,fit
4473,early_stopping
4474,fit
4478,fit
4480,fit
4481,fit
4482,fit
4483,fit
4492,fit
4494,fit
4497,fit
4499,fit
4501,fit
4502,early_stopping
4504,early_stopping
4506,fit
4507,fit
4508,fit
4509,fit
4512,fit
4513,fit
4518,fit
4522,fit
4523,fit
4524,fit
4525,fit
4527,fit
4532,fit
4535,fit
4538,fit
4541,fit
4542,fit
4544,fit
4546,fit
4547,fit
4548,fit
4551,fit
4554,fit
4557,fit
4560,fit
4562,fit
4563,fit
4567,fit
4569,fit
4571,fit
4573,fit
4575,early_stopping
4576,fit
4577,fit
4578,fit
4579,fit
4580,fit
4582,early_stopping
4587,fit
4591,fit
4593,early_stopping
4594,fit
4595,fit
4596,fit
4597,early_stopping
4602,fit
4604,fit
4606,fit
4607,fit
4611,fit
4612,fit
4614,fit
4615,fit
4616,fit
4617,fit
4618,fit
4619,fit
4620,fit
4623,fit
4624,fit
4625,fit
4626,fit
4629,fit
4637,fit
4643,fit
4646,fit
4649,fit
4656,fit
